排名,游戏名称,性价比得分,归一化时长,修正好评率,正向化价格
57,紧急讯息,0.284776,0.044742,5.503274,0.001916
58,Clicker Astro Planet,0.283498,0.039735,5.503274,0.004789
59,疾风猎人-上线送V10，超变独家版本,0.282010,0.318042,0.690958,0.000000
60,Battle Siege Royale,0.280787,0.028913,5.503274,0.000000
61,Midnight Mysteries: Witches of Abraham - Collector's Edition,0.280739,0.028590,5.503274,0.003592
62,Mind Trap,0.279914,0.025198,5.503274,0.000000
63,Off Course,0.279357,0.022775,5.503274,0.000000
64,Darkness Takeover,0.278809,0.020352,5.503274,0.000000
65,A Collection of Mini-Games,0.278414,0.018575,5.503274,0.000000
66,ikuzo,0.278200,0.017606,5.503274,0.000000
67,At the Dream End 2 - Beyond Gods,0.277778,0.015668,5.503274,0.000000
68,Ancient Stories: Gods of Egypt,0.277500,0.014053,5.503274,0.008940
69,Hammer of Pain,0.277409,0.013407,5.503274,0.014687
70,Blacksite Theta,0.277362,0.013730,5.503274,0.000000
71,40 Seconds,0.277293,0.013407,5.503274,0.000000
72,Titor's Time Traveling Tale,0.277258,0.013245,5.503274,0.000000
73,Magnir Saga Part 1,0.277224,0.013084,5.503274,0.000000
74,We Carry the Fire,0.277224,0.013084,5.503274,0.000000
75,废土华夏wasteland of east,0.277114,0.012114,5.503274,0.012133
76,Grand Escape,0.276884,0.011468,5.503274,0.000000
77,Duck's Despair,0.276753,0.010499,5.503274,0.009259
78,天下往事 Journey of the world,0.276749,0.010822,5.503274,0.000000
79,Deck Box Dungeons,0.276614,0.010176,5.503274,0.000000
80,Echoes of the Past: Kingdom of Despair Collector's Edition,0.276409,0.008722,5.503274,0.012133
81,Haunted Legends: The Call of Despair Collector's Edition,0.276158,0.007592,5.503274,0.009706
82,Scarytales: All Hail King Mongo,0.276099,0.007430,5.503274,0.006322
83,Roman Rumble,0.276083,0.007592,5.503274,0.000000
84,Fatal Evidence: Cursed Island Collector's Edition,0.275951,0.005976,5.503274,0.024266
85,Song of Nanzhao,0.275887,0.006623,5.503274,0.000000
86,Stained,0.275848,0.006299,5.503274,0.003512
87,龙纹鳌虾,0.275836,0.006299,5.503274,0.001916
88,素希,0.275716,0.005330,5.503274,0.011494
89,Heroes of Issachar,0.275703,0.004846,5.503274,0.021711
90,Globe Rush,0.275664,0.005330,5.503274,0.004789
91,Bubonic: Outbreak,0.275642,0.005330,5.503274,0.001916
92,Your Star,0.275642,0.005330,5.503274,0.001916
93,Eclipse Horde,0.275585,0.004684,5.503274,0.011175
94,Space Jammers,0.275495,0.004038,5.503274,0.015964
95,Deep Dungeon: Gym,0.275449,0.004361,5.503274,0.001916
96,Spirits of Mystery: Amber Maiden Collector's Edition,0.275426,0.004038,5.503274,0.007280
97,SwingStar VR,0.275415,0.003877,5.503274,0.009898
98,Emily: Displaced,0.275155,0.001615,5.503274,0.031928
99,No forgiveness,0.275138,0.002746,5.503274,0.002874
100,SS 档案,0.275121,0.002584,5.503274,0.004789
101,LongStory 2,0.275104,0.001938,5.503274,0.018519
102,Lunavoid,0.275017,0.002100,5.503274,0.003512
103,Speakerman,0.274971,0.001777,5.503274,0.005747
104,Blind Memory,0.274966,0.001777,5.503274,0.005042
105,Tales of Eden: Midgard,0.274964,0.000969,5.503274,0.024266
106,The Melody of Dust,0.274947,0.001615,5.503274,0.006705
107,First Customer,0.274942,0.001777,5.503274,0.001916
108,Giant Life,0.274925,0.001292,5.503274,0.011814
109,Stones of Harlath,0.274925,0.001292,5.503274,0.011814
110,Duck Force,0.274891,0.001131,5.503274,0.011494
111,Nachtmahr,0.274730,0.000000,5.503274,0.018519
112,Flawless Darkness,0.274730,0.000162,5.503274,0.014687
113,Life of a Capitalist,0.274707,0.000162,5.503274,0.011814
114,1001 Jigsaw. World Tour: France,0.249389,0.029882,4.711880,0.007024
115,The Fool,0.248796,0.027459,4.711880,0.002874
116,Soviet Souls,0.248361,0.025521,4.711880,0.003512
117,New Yankee in King Arthur's Court 5,0.247613,0.021967,4.711880,0.008940
118,Tiny World,0.247477,0.021644,4.711880,0.000000
119,New Yankee 7: Deer Hunters,0.247438,0.021160,4.711880,0.008940
120,月蝕,0.247197,0.020352,4.711880,0.000000
121,Grave: VR Prologue,0.246792,0.018091,4.711880,0.010217
122,The Witch's fabulous Cracker Show,0.246379,0.016476,4.711880,0.000000
123,露露的装备店,0.246320,0.015991,4.711880,0.005747
124,Hotel Mogul: Las Vegas,0.246178,0.015183,4.711880,0.008940
125,New Yankee 6: In Pharaoh's Court,0.246079,0.014699,4.711880,0.008940
126,竹书纪年：三国志风云录,0.245962,0.014053,4.711880,0.010856
127,Sinbadexpress,0.245752,0.013407,4.711880,0.000000
128,Biosys Inc,0.245696,0.012922,4.711880,0.005747
129,?deborg,0.245687,0.013084,4.711880,0.000000
130,Space Salvager,0.245677,0.012437,4.711880,0.015961
131,Leona's Tricky Adventures,0.245464,0.011468,4.711880,0.013410
132,RGB,0.245430,0.011791,4.711880,0.000000
133,Set Adrift,0.245398,0.011630,4.711880,0.000000
134,The Trench,0.245176,0.010499,4.711880,0.000000
135,Untold Atlas: otome sim inspired by expedition adventures,0.245031,0.009045,4.711880,0.018519
136,Ruction: The Golden Tablet,0.245008,0.009207,4.711880,0.011494
137,Resonant Dusk,0.244960,0.008884,4.711880,0.013410
138,Galduen of the Void,0.244831,0.008722,4.711880,0.000000
139,Rifle Storm,0.244804,0.007915,4.711880,0.017241
140,Final Cut: Death on the Silver Screen Collector's Edition,0.244790,0.008238,4.711880,0.007280
141,Island Simulator 2016,0.244604,0.007269,4.711880,0.007024
142,Maze Roller,0.244546,0.006784,4.711880,0.011494
143,Haunting Invitation,0.244524,0.007107,4.711880,0.000000
144,Please Be Kind To The Chickens,0.244519,0.006299,4.711880,0.019796
145,Running Gods,0.244510,0.006784,4.711880,0.006705
146,The Last,0.244473,0.006461,4.711880,0.009898
147,Toricky,0.244458,0.006138,4.711880,0.015964
148,Ravenwood 46,0.244312,0.005976,4.711880,0.000000
149,Grim Tales: The Hunger Collector's Edition,0.244290,0.005492,4.711880,0.009706
150,Miko Mole,0.244239,0.005330,4.711880,0.006705
151,Rest,0.244164,0.004523,4.711880,0.016603
152,Peas Adventure,0.244145,0.005007,4.711880,0.001916
153,Cursed Roots,0.244112,0.004684,4.711880,0.005747
154,Orange Adventure,0.244076,0.004523,4.711880,0.004789
155,Drop,0.244026,0.004361,4.711880,0.001916
156,Wolf Souls,0.243973,0.003877,4.711880,0.007024
157,Heavy Metal Titans,0.243967,0.004038,4.711880,0.001916
158,Only After,0.243935,0.003392,4.711880,0.013729
159,The Puppeteer,0.243914,0.003554,4.711880,0.007024
160,Escape again,0.243898,0.003554,4.711880,0.004789
161,Maraiyum: Rise of the Setting Sun,0.243836,0.003069,4.711880,0.008301
162,Toby's Island,0.243832,0.002907,4.711880,0.011814
163,Operation Dimera,0.243788,0.002907,4.711880,0.005747
164,Lakeside Has No Lake!!,0.243761,0.002907,4.711880,0.001916
165,Levantera: Tale of The Winds,0.243716,0.002261,4.711880,0.011814
166,Skystrider,0.243677,0.002100,4.711880,0.010536
167,Always Higher,0.243672,0.002261,4.711880,0.005747
168,The Malice Kingdom,0.243656,0.002261,4.711880,0.003512
169,Rap Attack!,0.243610,0.001777,4.711880,0.009259
170,Brothers in Hell,0.243598,0.001615,4.711880,0.011494
171,Spelly Cat,0.243555,0.001292,4.711880,0.013410
172,Dark Sea,0.243536,0.001454,4.711880,0.007024
173,King Story: Prologue,0.243501,0.001454,4.711880,0.001916
174,ExitApartment,0.243472,0.001292,4.711880,0.001916
175,Life Hutch VR,0.243472,0.001292,4.711880,0.001916
176,Enlarge your Eggplant,0.243435,0.000969,4.711880,0.004789
177,BowMage,0.243426,0.000646,4.711880,0.011494
178,Apollo 17 - Moonbuggy VR,0.243343,0.000162,4.711880,0.011814
179,Purple Noise Echo,0.243327,0.000000,4.711880,0.013410
180,LIDAR Survival,0.243321,0.000323,4.711880,0.004789
181,Park assault,0.243244,0.000000,4.711880,0.001916
182,Chlorophos,0.217210,0.033597,3.958414,0.000000
183,Super Lumberjack,0.215572,0.021160,3.958414,0.107280
184,Chipmunk's Adventures,0.215145,0.024390,3.958414,0.003512
185,UniVerso,0.215052,0.024067,3.958414,0.000000
186,One more gem,0.214412,0.020352,3.958414,0.019796
187,Zombie Ants VR,0.213494,0.016476,3.958414,0.000000
188,Summer Resort Mogul,0.213396,0.015668,3.958414,0.008940
189,Ancient Knowledge,0.212953,0.013245,3.958414,0.011814
190,OnlySociety Midgard Imperial,0.212723,0.012437,3.958414,0.000000
191,SWOLLEN TO BURSTING UNTIL I AM DISAPPEARING ON PURPOSE,0.212594,0.230011,0.978037,0.000000
192,DUSK INDEX: GION（ダスクインデックスギオン）,0.212571,0.010499,3.958414,0.028097
193,Oncoming Death Steam Edition,0.212556,0.011468,3.958414,0.001916
194,Chimeras: Blinding Love,0.212460,0.010822,3.958414,0.005364
195,Cotton Tale,0.211881,0.007592,3.958414,0.004789
196,Chimpact 1 - Chuck's Adventure,0.211874,0.007430,3.958414,0.007982
197,Global Infection,0.211867,0.007430,3.958414,0.007024
198,Resurgence,0.211732,0.006784,3.958414,0.003512
199,Spooky Heroes,0.211727,0.006623,3.958414,0.007024
200,Gemstone Keeper,0.211687,0.006299,3.958414,0.009259
201,Venture Forth,0.211675,0.006138,3.958414,0.011494
202,Dear my『 』,0.211627,0.006299,3.958414,0.000000
203,Gamehunt,0.211612,0.006138,3.958414,0.001916
204,Veilia,0.211520,0.005492,3.958414,0.004789
205,Dungeon Lurk II - Leona,0.211517,0.005653,3.958414,0.000000
206,Ghost Pursuit VR,0.211499,0.005330,3.958414,0.005747
207,LOOP LOOP ROOM,0.211489,0.005169,3.958414,0.008301
208,Revenge: Rhobar's myth,0.211480,0.005169,3.958414,0.007024
209,Cavernus,0.211447,0.005169,3.958414,0.001916
210,The Lattice Grimoire,0.211404,0.004523,3.958414,0.011814
211,Data mining 0,0.211403,0.004846,3.958414,0.003512
212,GraFi 2,0.211280,0.004200,3.958414,0.000983
213,怨禍,0.211256,0.003877,3.958414,0.005747
214,Pahelika: Secret Legends,0.211249,0.003715,3.958414,0.008621
215,Kid Bubblegum,0.211246,0.003715,3.958414,0.008301
216,Cross Death  VR,0.211235,0.003392,3.958414,0.014368
217,Guns of Midnight,0.211223,0.003715,3.958414,0.004789
218,Limos' Lair,0.211215,0.003715,3.958414,0.003512
219,Rogues or Heroes,0.211183,0.003392,3.958414,0.006705
220,Red Bow: Strange Dream,0.211158,0.003230,3.958414,0.007024
221,Outpost Delta,0.211127,0.002423,3.958414,0.021073
222,Skeleton Dungeon,0.211126,0.003230,3.958414,0.001916
223,Third Eye Crime,0.211114,0.003230,3.958414,0.000000
224,回卷球 Bandage Rewind,0.211110,0.002907,3.958414,0.007663
225,Games Advent Calendar - 25 Days - 25 Surprises,0.211108,0.002423,3.958414,0.018519
226,Ghrian,0.211091,0.002907,3.958414,0.004789
227,Dune Sea,0.211086,0.002584,3.958414,0.011814
228,骨魂,0.211075,0.002746,3.958414,0.006383
229,Sounds of Nature,0.211051,0.002423,3.958414,0.010536
230,One Rotten Oath,0.211042,0.002423,3.958414,0.009259
231,Epic Flail,0.211019,0.002423,3.958414,0.005747
232,The Locked Room,0.211018,0.002100,3.958414,0.013365
233,与美人姊妹交换身体的生活 -Becoming Your Beautiful Cousin-,0.211018,0.001777,3.958414,0.020402
234,末日校园,0.211009,0.002100,3.958414,0.012133
235,30 minutes until my brain dies,0.210994,0.002423,3.958414,0.001916
236,DOLJNIK,0.210926,0.001938,3.958414,0.003512
237,Drown the Bride,0.210883,0.001615,3.958414,0.004789
238,Wills and Wonders,0.210876,0.001292,3.958414,0.011494
239,zTime (Danger Noodles!),0.210869,0.001454,3.958414,0.006705
240,life's a beach,0.210857,0.001454,3.958414,0.004789
241,THE LAST BREATH,0.210845,0.001292,3.958414,0.006897
242,Puzzle Cross,0.210799,0.000808,3.958414,0.011494
243,Typing Bullets,0.210797,0.001131,3.958414,0.003512
244,灵幻先生 : 致敬一代僵尸道长！The Exorcist,0.210794,0.000969,3.958414,0.007024
245,STRASHILKA,0.210787,0.001131,3.958414,0.001916
246,The Last Escape of Yeti,0.210762,0.000969,3.958414,0.001916
247,Trick-Or-Treat Adventure,0.210666,0.000000,3.958414,0.010536
248,The Mortimer Files,0.210659,0.000162,3.958414,0.005747
249,英雄之旅,0.205569,0.228396,0.634814,0.005747
250,Axan Ships - Low Poly,0.191102,0.208205,0.813023,0.000000
251,Asteroids ++,0.186097,0.201260,0.862894,0.000000
252,Elemental Adventure,0.183396,0.031659,3.254256,0.000000
253,Robinson Crusoe and the Cursed Pirates,0.182284,0.026652,3.254256,0.002874
254,Word maker,0.180706,0.019060,3.254256,0.000000
255,Flux,0.180299,0.016637,3.254256,0.008940
256,Kenny 7,0.179979,0.015183,3.254256,0.000000
257,Chimeras: Wailing Waters Collector's Edition,0.179846,0.014214,3.254256,0.007280
258,Metal Noise,0.179729,0.013730,3.254256,0.001916
259,Ninja Turdle,0.179428,0.011953,3.254256,0.003512
260,Ashi,0.179393,0.011630,3.254256,0.007024
261,Molly Medusa: Queen of Spit,0.179296,0.010338,3.254256,0.024266
262,Project CarnEvil,0.179217,0.010822,3.254256,0.000000
263,Toto à la plage,0.179109,0.010176,3.254256,0.000000
264,Soukh,0.178882,0.008238,3.254256,0.014687
265,The Nine Lives of Nim: Fortune's Fool,0.178859,0.008238,3.254256,0.011175
266,Quest For Wartorn Brotherhood,0.178629,0.006946,3.254256,0.007024
267,Reef Shot,0.178605,0.006623,3.254256,0.011175
268,Third Eye,0.178571,0.006138,3.254256,0.017241
269,战略三国,0.178539,0.006623,3.254256,0.000000
270,SpaceRoads,0.178529,0.006299,3.254256,0.007024
271,SOS: SPECIAL OPERATIVE STORIES,0.178505,0.006299,3.254256,0.002874
272,Task Force 9,0.178500,0.005330,3.254256,0.024266
273,Hover Havoc,0.178472,0.005976,3.254256,0.005747
274,Zombie Hunter: D-Day,0.178409,0.005330,3.254256,0.011494
275,Run The Gamut,0.178401,0.005653,3.254256,0.001916
276,Saving Harmony,0.178282,0.004684,3.254256,0.006705
277,Trap House,0.178264,0.004361,3.254256,0.011494
278,Crazy World,0.178260,0.003715,3.254256,0.024266
279,TUTUTUTU - Tea party,0.178255,0.004038,3.254256,0.017241
280,猎人梦魇,0.178255,0.004684,3.254256,0.001916
281,Anamnesis,0.178229,0.004361,3.254256,0.005747
282,The Witch's Yarn,0.178216,0.004038,3.254256,0.011494
283,Green Moon 2,0.178163,0.003877,3.254256,0.006705
284,Caffeine,0.178105,0.003230,3.254256,0.012452
285,You Are Tre,0.178098,0.003554,3.254256,0.003512
286,Scenner,0.178074,0.003392,3.254256,0.003512
287,CubeZ,0.178055,0.003392,3.254256,0.000000
288,Fractal Gallery VR,0.178027,0.003069,3.254256,0.003512
289,Simgirls: Lovemore College RPG,0.178011,0.002907,3.254256,0.004789
290,Haunted Hotel: Personal Nightmare,0.177996,0.002423,3.254256,0.013410
291,Dark Flowers: Tiny Starlight,0.177979,0.002746,3.254256,0.003161
292,Ensol,0.177978,0.002584,3.254256,0.007024
293,Highball,0.177965,0.002584,3.254256,0.004789
294,CUBOY,0.177963,0.002584,3.254256,0.004310
295,Songs of Skydale,0.177955,0.002423,3.254256,0.007024
296,绛河之上 Under Supernova,0.177954,0.002261,3.254256,0.010536
297,Bridge Builder Racer,0.177948,0.002423,3.254256,0.005747
298,Picket Line,0.177942,0.002423,3.254256,0.004789
299,Solstice,0.047351,0.005815,0.860564,0.021711
300,Boon Boon,0.177922,0.002423,3.254256,0.001079
301,Aylin: The Story of Tom,0.177895,0.001615,3.254256,0.015326
302,XEYYEX,0.177879,0.001938,3.254256,0.005747
303,Mission XAM,0.177876,0.002100,3.254256,0.000958
304,Pine Creek: The Book of Judith,0.177837,0.001292,3.254256,0.013410
305,妖姬猎人,0.177831,0.001454,3.254256,0.008940
306,The Missing Few,0.177827,0.001292,3.254256,0.011814
307,Ketamina,0.177799,0.001454,3.254256,0.003512
308,Horde from Hell,0.177797,0.001292,3.254256,0.007024
309,Text Twist Classic,0.177784,0.001292,3.254256,0.004789
310,SERPENT AT THE VERNISSAGE,0.177763,0.001131,3.254256,0.004981
311,Across The Void,0.177746,0.001131,3.254256,0.001916
312,Yet Another Level,0.177730,0.000808,3.254256,0.007024
313,Asterism,0.177716,0.000485,3.254256,0.011814
314,幻想症,0.177715,0.000808,3.254256,0.004470
315,Datura Time,0.177700,0.000485,3.254256,0.009352
316,Crushing Depths,0.177651,0.000323,3.254256,0.004789
317,Miasma,0.177651,0.000323,3.254256,0.004789
318,Too Real,0.177651,0.000323,3.254256,0.004789
319,Death Rabbit Arena,0.177642,0.000162,3.254256,0.007024
320,Deep Saturation,0.177629,0.000162,3.254256,0.004789
321,Reincarnated as a Noble - RPG,0.177628,0.000000,3.254256,0.008301
322,X-Plane 10 Global - 64 Bit,0.175719,0.076563,0.704324,1.000000
323,A Bad Day For A Hangover,0.169776,0.182523,0.840299,0.000000
324,Echoes of MK-ULTRA,0.160914,0.164917,1.102837,0.000000
325,Trauma Squad,0.157726,0.054757,2.615840,0.000000
326,Slime Adventure 2,0.151790,0.034405,2.615840,0.003512
327,KoboldKroniken,0.151308,0.140688,1.423760,0.005747
328,Galaxy in Peril,0.148119,0.017606,2.615840,0.001916
329,How To Build Your Igloo,0.147668,0.014860,2.615840,0.009259
330,Ms Holmes: The Case of the Dancing Men Collector's Edition,0.147643,0.014699,2.615840,0.009706
331,Dinosaur Shakespeare: To Date or Not To Date?,0.147340,0.012760,2.615840,0.013410
332,寻道,0.147119,0.011630,2.615840,0.007024
333,The Sisters 2 - Road to Fame,0.147113,0.010822,2.615840,0.024904
334,Mine Click,0.146973,0.010822,2.615840,0.003512
335,SurvivalEXtreme,0.146892,0.008399,2.615840,0.040868
336,Robo Run,0.146891,0.010338,2.615840,0.001916
337,The Last Town,0.146891,0.010338,2.615840,0.001916
338,Sky Jac,0.146792,0.009530,2.615840,0.006705
339,Vacation Adventures: Park Ranger 3,0.146780,0.009530,2.615840,0.004470
340,Gregor Hills Haunted Hospital,0.146752,0.009207,2.615840,0.008301
341,Infinite Game Works Episode 1,0.146741,0.009045,2.615840,0.010536
342,Asdivine Menace,0.146736,0.008884,2.615840,0.013729
343,NIGHTRAVEL,0.146686,0.009045,2.615840,0.000000
344,ikenie,0.146543,0.007915,2.615840,0.004789
345,Shout Of Survival,0.146509,0.007592,2.615840,0.007024
346,Guardian war VR,0.146466,0.007107,2.615840,0.011494
347,指尖烟花,0.146405,0.007107,2.615840,0.000000
348,The Planet of the Vicious Creatures,0.146405,0.006946,2.615840,0.004789
349,ASTRO: The Beginning,0.146400,0.006623,2.615840,0.011814
350,Tavern of Empire,0.146346,0.006623,2.615840,0.001916
351,The book of commands : Lost Symbol,0.146331,0.006138,2.615840,0.011494
352,Real Man Got 100 |  是男人上100层,0.146257,0.005976,2.615840,0.001916
353,Aircraft War,0.146220,0.005653,2.615840,0.003193
354,Just Move Fall Dungeon Endless Abyss,0.146212,0.004846,2.615840,0.019796
355,WREN,0.146126,0.004361,2.615840,0.016603
356,Project Kouvola,0.146110,0.004684,2.615840,0.007024
357,平安果,0.146105,0.004684,2.615840,0.006066
358,Illusion of L'Phalcia,0.146087,0.004200,2.615840,0.013729
359,愤怒的小塔,0.146082,0.004523,2.615840,0.005747
360,躁のあなた鬱のあたし｜Manic you and depressed me,0.146056,0.003715,2.615840,0.018519
361,Detective Agency Gray Tie 2 - Collector's Edition,0.146012,0.004038,2.615840,0.004151
362,GoVenture TYPING,0.145927,0.003069,2.615840,0.011175
363,Snow Light,0.145909,0.002907,2.615840,0.011494
364,Champions of Odin,0.145898,0.002584,2.615840,0.015964
365,SILK - A Leo Parker Adventure,0.145892,0.003069,2.615840,0.004789
366,失落的地下城 Lost Dungeon,0.145871,0.002907,2.615840,0.004511
367,非正式警探 Informal Detective,0.145861,0.002907,2.615840,0.002554
368,Mr.T Survival,0.145858,0.002907,2.615840,0.001916
369,守护未来 GUARD THE FUTURE,0.145832,0.002261,2.615840,0.011814
370,Shadowland,0.145817,0.002423,2.615840,0.005747
371,The Hunter's Journals - Pale Harbour,0.145811,0.002261,2.615840,0.008301
372,The World's Hardest Game 3D Nostalgia,0.145806,0.002423,2.615840,0.003512
373,Green Field Silver Tree 绿野白银树,0.145805,0.002261,2.615840,0.007024
374,Sqwrk,0.145799,0.002423,2.615840,0.001916
375,Fall of Freya (Alpha 1),0.145783,0.001292,2.615840,0.021711
376,NMO - No More Operators,0.145776,0.001615,2.615840,0.015326
377,Scooter Delivery VR,0.145773,0.001777,2.615840,0.011814
378,From The Dark,0.145766,0.001938,2.615840,0.007024
379,Frank & the TimeTwister Machine,0.145764,0.001615,2.615840,0.013410
380,All Evil Night 2,0.145748,0.001938,2.615840,0.003512
381,Stick Mountain,0.145740,0.001938,2.615840,0.001916
382,Wizard's Oblation,0.145728,0.001454,2.615840,0.010536
383,Sparky's Hunt,0.145721,0.001777,2.615840,0.001916
384,A Large Quantity Of Mushrooms,0.145714,0.001292,2.615840,0.011494
385,Super Web Kittens: Act I,0.145703,0.001131,2.615840,0.012768
386,homicide,0.145685,0.001454,2.615840,0.002554
387,Abandoned Hospital VR,0.145675,0.001131,2.615840,0.007982
388,Вий: Визуальная новелла,0.145663,0.001292,2.615840,0.001916
389,Enchantment Secret Hideaway,0.145649,0.001131,2.615840,0.002778
390,When The Road Darkens,0.145632,0.000485,2.615840,0.013410
391,Play a game with me,0.145626,0.000646,2.615840,0.009259
392,Tales of Adventure 2,0.145617,0.000969,2.615840,0.000000
393,Insanias,0.145615,0.000485,2.615840,0.010536
394,Delive R us,0.145597,0.000323,2.615840,0.010536
395,Rachel's Journal,0.145596,0.000646,2.615840,0.003512
396,自由江湖,0.145588,0.000646,2.615840,0.001916
397,Alien invasion,0.145570,0.000485,2.615840,0.001916
398,Vollun,0.145551,0.000000,2.615840,0.008940
399,Retroid：卡带协议,0.145529,0.000000,2.615840,0.004789
400,Metania,0.137511,0.141980,0.920135,0.007024
401,君临传奇,0.136052,0.144565,0.761187,0.000000
402,Lost In The Shadows,0.134578,0.067679,2.067820,0.004789
403,Coconut Simulator 2,0.129782,0.130997,0.970630,0.001916
404,Adam,0.127685,0.050073,2.067820,0.015326
405,They Watch,0.127462,0.049588,2.067820,0.007024
406,Sideral,0.126361,0.046358,2.067820,0.008940
407,The Garden,0.121269,0.029074,2.067820,0.001916
408,Cat,0.120066,0.123890,0.820182,0.000000
409,A-Men 2,0.118558,0.016152,2.067820,0.010856
410,Roving Rovers - Australian Rover Challenge 2025,0.118364,0.015345,2.067820,0.000000
411,After The Suns,0.117911,0.012437,2.067820,0.007024
412,Wordcaster,0.117780,0.011791,2.067820,0.000000
413,MPaliens,0.117598,0.010499,2.067820,0.003512
414,Il Sole e la Luna,0.117575,0.010338,2.067820,0.003512
415,Max Stern,0.117450,0.009368,2.067820,0.006705
416,Quadrium 2,0.117447,0.009207,2.067820,0.010536
417,The Unknown,0.117435,0.009368,2.067820,0.003512
418,Duckles: the Jigsaw Witch,0.117383,0.008884,2.067820,0.007024
419,BAFF 2,0.117367,0.008884,2.067820,0.003512
420,Madhouse,0.117298,0.092392,1.423760,0.025543
421,Lord Of Terror,0.117294,0.008399,2.067820,0.001916
422,Super GunWorld 2,0.117266,0.007915,2.067820,0.009898
423,FORT,0.117240,0.007915,2.067820,0.004789
424,Hero Boy,0.117122,0.006946,2.067820,0.006705
425,The Caretaker - Dungeon Nightshift,0.117098,0.006623,2.067820,0.009898
426,篮球经理模拟器,0.117060,0.006623,2.067820,0.001916
427,Milly the dog,0.117052,0.006461,2.067820,0.004789
428,ZomB,0.117002,0.005976,2.067820,0.007024
429,Flyto,0.116989,0.005330,2.067820,0.017880
430,Galactic Command Echo Squad SE,0.116979,0.005492,2.067820,0.013410
431,GeneBreak,0.116940,0.005653,2.067820,0.001916
