排名,游戏名称,性价比得分,归一化时长,修正好评率,正向化价格
95,你的老妹,0.291114,0.103440,4.003230,0.035503
96,One more gem,0.273260,0.031634,4.003230,0.366864
97,Chipmunk's Adventures,0.271644,0.037911,4.003230,0.065089
98,10 Minute Tower,0.270713,0.001506,4.003230,0.591716
99,T.B.M ~The Blueppers Mayhem~,0.268933,0.027868,4.003230,0.000000
100,Ancient Knowledge,0.268925,0.020587,4.003230,0.218935
101,Cursed House 12,0.268825,0.015315,4.003230,0.307692
102,Chimeras: Blinding Love,0.267088,0.016821,4.003230,0.099408
103,OnlySociety Midgard Imperial,0.267059,0.019332,4.003230,0.000000
104,Games Advent Calendar - 25 Days - 25 Surprises,0.266989,0.003766,4.003230,0.343195
105,Family Arcade,0.266426,0.016319,4.003230,0.000000
106,Martians Vs Robots,0.265736,0.011298,4.003230,0.065089
107,Base Raid,0.265736,0.009038,4.003230,0.130178
108,LOOP LOOP ROOM,0.265731,0.008034,4.003230,0.153846
109,The Locked Room,0.265726,0.003264,4.003230,0.247692
110,Revenge: Rhobar's myth,0.265540,0.008034,4.003230,0.130178
111,Pahelika: Secret Legends,0.265345,0.005775,4.003230,0.159763
112,Veilia,0.265340,0.008536,4.003230,0.088757
113,Robot Rescue Revolution,0.265200,0.006277,4.003230,0.130178
114,Data mining 0,0.264997,0.007532,4.003230,0.065089
115,Puzzle Cross,0.264989,0.001255,4.003230,0.213018
116,Red Bow: Strange Dream,0.264961,0.005021,4.003230,0.130178
117,Limos' Lair,0.264659,0.005775,4.003230,0.065089
118,Trick-Or-Treat Adventure,0.264587,0.000000,4.003230,0.195266
119,GraFi 2,0.264556,0.006528,4.003230,0.018225
120,灵幻先生 : 致敬一代僵尸道长！The Exorcist,0.264304,0.001506,4.003230,0.130178
121,Drown the Bride,0.264194,0.002511,4.003230,0.088757
122,Third Eye Crime,0.264191,0.005021,4.003230,0.000000
123,The Panel Remake,0.263931,0.002762,4.003230,0.035503
124,The Mortimer Files,0.263900,0.000251,4.003230,0.106509
125,Robinson Crusoe and the Cursed Pirates,0.230989,0.041426,3.303554,0.053254
126,Molly Medusa: Queen of Spit,0.230790,0.016068,3.303554,0.449704
127,Echoes of MK-ULTRA,0.228313,0.256339,1.135702,0.000000
128,Chimeras: Wailing Waters Collector's Edition,0.227268,0.022094,3.303554,0.134911
129,BoX -containment-,0.227156,0.015064,3.303554,0.248521
130,LUXIS,0.225796,0.015064,3.303554,0.124260
131,Haunted Hotel: Personal Nightmare,0.225148,0.003766,3.303554,0.248521
132,The Witch's Yarn,0.225125,0.006277,3.303554,0.213018
133,StarDrone: Sling Star (with VR mode),0.224927,0.010043,3.303554,0.130178
134,Quiz Pinball: The Quiz You Didn't Know You Needed,0.224624,0.012804,3.303554,0.000000
135,The Girl Who Kicked a Rabbit,0.224539,0.000000,3.303554,0.248521
136,The Missing Few,0.224486,0.002009,3.303554,0.218935
137,Green Moon 2,0.224180,0.006026,3.303554,0.124260
138,The Hidden Dragon,0.224148,0.009541,3.303554,0.026627
139,Poly Mole,0.224147,0.009289,3.303554,0.035503
140,You Are Tre,0.223665,0.005523,3.303554,0.065089
141,Bridge Builder Racer,0.223660,0.003766,3.303554,0.106509
142,Scenner,0.223623,0.005272,3.303554,0.065089
143,Fractal Gallery VR,0.223539,0.004770,3.303554,0.065089
144,Meaningless,0.223447,0.001255,3.303554,0.130178
145,Dark Flowers: Tiny Starlight,0.223417,0.004268,3.303554,0.058580
146,Text Twist Classic,0.223244,0.002009,3.303554,0.088757
147,Ketamina,0.223129,0.002260,3.303554,0.065089
148,Neon Fantasy: Animals,0.223089,0.002009,3.303554,0.065089
149,Neon Parkour 2,0.223089,0.002009,3.303554,0.065089
150,Too Real,0.223004,0.000502,3.303554,0.088757
151,KoboldKroniken,0.214212,0.218679,1.505923,0.106509
152,Elzzup,0.187734,0.028371,2.670615,0.106509
153,Ms Holmes: The Case of the Dancing Men Collector's Edition,0.187430,0.022847,2.670615,0.179882
154,How To Build Your Igloo,0.187373,0.023098,2.670615,0.171598
155,Bloxiq VR,0.187055,0.011549,2.670615,0.284024
156,WREN,0.186758,0.006779,2.670615,0.307692
157,ARROW WORLD,0.186653,0.020839,2.670615,0.147633
158,Jixo 3: Hidden Horizons Collector's Edition,0.186227,0.010294,2.670615,0.248521
159,Clutter RefleXIVe: The Diceman Cometh - Collector's Edition,0.185713,0.019081,2.670615,0.082840
160,Dreamals,0.185671,0.016821,2.670615,0.124260
161,Vacation Adventures: Park Ranger 3,0.184957,0.014813,2.670615,0.082840
162,Super Web Kittens: Act I,0.184769,0.001757,2.670615,0.236627
163,Jam's Adjustable Mirrors,0.184655,0.008787,2.670615,0.153846
164,ikenie,0.184582,0.012302,2.670615,0.088757
165,Body & Soul,0.184516,0.014813,2.670615,0.000000
166,Mahjong Deluxe 2: Astral Planes,0.184492,0.012804,2.670615,0.065089
167,Add Cross,0.183946,0.008285,2.670615,0.088757
168,指尖烟花,0.183894,0.011047,2.670615,0.000000
169,Link the Animals,0.183836,0.009792,2.670615,0.035503
170,Real Man Got 100 |  是男人上100层,0.183758,0.009289,2.670615,0.035503
171,Play a game with me,0.183746,0.001004,2.670615,0.171598
172,Destruct Blocks,0.183736,0.008034,2.670615,0.065089
173,Detective Agency Gray Tie 2 - Collector's Edition,0.183555,0.006277,2.670615,0.076923
174,Shadowland,0.183432,0.003766,2.670615,0.106509
175,SILK - A Leo Parker Adventure,0.183426,0.004770,2.670615,0.088757
176,Math & Topology,0.183327,0.005272,2.670615,0.065089
177,The World's Hardest Game 3D Nostalgia,0.183113,0.003766,2.670615,0.065089
178,BoysQuest Find the Difference,0.182973,0.002762,2.670615,0.065089
179,Sweepminer,0.182840,0.000502,2.670615,0.088757
180,Enchantment Secret Hideaway,0.182753,0.001757,2.670615,0.051479
181,Rachel's Journal,0.182736,0.001004,2.670615,0.065089
182,Cute Puzzles!!!,0.182657,0.002260,2.670615,0.017751
183,Coconut Simulator 2,0.182590,0.203615,0.972541,0.035503
184,Cat,0.169352,0.192568,0.821620,0.000000
185,Sideral,0.164145,0.072056,2.129442,0.165680
186,Katana,0.160421,0.184283,0.731237,0.000000
187,Putt-Putt? and Pep's Dog on a Stick,0.159062,0.172232,0.969609,0.124260
188,嘣境回收战,0.158156,0.171730,0.794756,0.343195
189,Sapper,0.153480,0.004017,2.129442,0.414201
190,Quadrium 2,0.149364,0.014311,2.129442,0.195266
191,Mondrian - Plastic Reality,0.149056,0.004770,2.129442,0.248521
192,Who Did It?,0.148306,0.007030,2.129442,0.195266
193,Il Sole e la Luna,0.148009,0.016068,2.129442,0.065089
194,Coins Only!,0.147749,0.002511,2.129442,0.195266
195,BAFF 2,0.147646,0.013809,2.129442,0.065089
196,ZomB,0.147633,0.009289,2.129442,0.130178
197,Fourtex Jugo,0.147427,0.007783,2.129442,0.130178
198,Resident Fear 3 : Ascension,0.147393,0.007532,2.129442,0.130178
199,Path of the Sphere,0.147054,0.012051,2.129442,0.000000
200,Neon Fantasy: Furries,0.147049,0.009792,2.129442,0.065089
201,Gravitura,0.146919,0.003766,2.129442,0.130178
202,Side Decide,0.146919,0.003766,2.129442,0.130178
203,Slime Factory,0.146906,0.011047,2.129442,0.000000
204,Still Here,0.146867,0.000502,2.129442,0.153846
205,Sujeto 124: El hombre de traje,0.146830,0.003013,2.129442,0.130178
206,The Dream Collector,0.146830,0.003013,2.129442,0.130178
207,Come Back: Chapter 1,0.146772,0.002511,2.129442,0.130178
208,Impeached 2,0.146772,0.002511,2.129442,0.130178
209,Night & Day,0.146772,0.002511,2.129442,0.130178
210,Monkey Math,0.146744,0.006026,2.129442,0.088757
211,On the other side,0.146744,0.002260,2.129442,0.130178
212,Smart Gecko,0.146734,0.004519,2.129442,0.106509
213,Quarter Five,0.146604,0.001004,2.129442,0.130178
214,Illuminate Frame,0.146587,0.004770,2.129442,0.088757
215,Grim Tales: Echo of the Past,0.146540,0.003515,2.129442,0.099408
216,Escape from Classroom,0.146498,0.002511,2.129442,0.106509
217,行星坠落,0.146498,0.002511,2.129442,0.106509
218,Scikor - Final Scale,0.146441,0.002009,2.129442,0.106509
219,The Squeal of the Pig,0.146441,0.002009,2.129442,0.106509
220,Root Of Win,0.146436,0.003515,2.129442,0.088757
221,Pachiko,0.146276,0.000502,2.129442,0.106509
222,INFINITE MINEFIELD,0.146268,0.003766,2.129442,0.065089
223,The Puzzler,0.146235,0.001757,2.129442,0.088757
224,Docking Ships,0.146111,0.004017,2.129442,0.035503
225,Triangulum,0.146093,0.002260,2.129442,0.065089
226,Cosmic Scramble,0.146072,0.000251,2.129442,0.088757
227,Trials Of Randoom,0.146061,0.003264,2.129442,0.042604
228,Halloween Waifu,0.146037,0.003515,2.129442,0.032544
229,Push Defense,0.145955,0.001004,2.129442,0.065089
230,Magic Seeker: a mimic's odyssey - chapter 1,0.145928,0.000753,2.129442,0.065089
231,Sandbox,0.145857,0.002511,2.129442,0.017751
232,Wordsearch Attack,0.145769,0.001004,2.129442,0.035503
233,Suika Sprunki Edition,0.145697,0.001004,2.129442,0.019527
234,Puzzle Nebula,0.144103,0.115742,1.505923,0.088757
235,Putt-Putt? and Pep's Balloon-o-Rama,0.139475,0.149385,0.908492,0.124260
236,Putt-Putt? and Fatty Bear's Activity Pack,0.138109,0.145619,0.949796,0.124260
237,Pumuckl and the Crown of the Pirate King,0.135167,0.001757,1.505923,0.798817
238,Putt-Putt?: Pep's Birthday Surprise,0.133266,0.152398,0.583140,0.165680
239,7 Wonders: Magical Mystery Tour,0.132877,0.131810,1.055192,0.165680
240,hackmud,0.129924,0.129551,0.785529,0.426036
241,Treasure Chest Clicker,0.129886,0.141853,0.820860,0.053254
242,Icebound,0.128576,0.011549,1.719362,0.449704
243,规则：醒来之后，请别叫我,0.127981,0.003264,1.189721,0.899408
244,The Abbey of Crime Extensum,0.127539,0.137334,0.862211,0.000000
245,The Valley Beyond,0.124416,0.006026,1.719362,0.366864
246,Ramas' Call: Twisted timing,0.123747,0.007783,1.719362,0.343195
247,Flying Carpets Over Shark Infested Waters,0.122202,0.034647,1.719362,0.035503
248,Just A Walk In The Park,0.121380,0.004519,1.719362,0.284024
249,Roxanne The Forgotten Path,0.121147,0.002260,1.719362,0.284024
250,Machi: Above the Void,0.121099,0.001757,1.719362,0.284024
251,Putt-Putt? Joins the Circus,0.120780,0.123274,0.912362,0.165680
252,Infinite Einstein Tiles2,0.120370,0.004770,1.719362,0.248521
253,Isomorph,0.119865,0.008285,1.719362,0.213018
254,Hope - The Game,0.119864,0.001004,1.719362,0.243787
255,W.T.,0.119738,0.016068,1.719362,0.153846
256,现尝好滋味！超级猴子球,0.119184,0.011800,0.585714,1.000000
257,Parina's Demon Lair Adventure,0.118940,0.017073,1.719362,0.088757
258,Diamond Painting,0.118883,0.003264,1.719362,0.195266
259,Jump Slash,0.118829,0.019834,1.719362,0.000000
260,BH Trials,0.118684,0.107457,1.091615,0.207101
261,Vacation Adventures: Cruise Director 2,0.118546,0.015064,1.719362,0.082840
262,Reproduction Man,0.118371,0.015064,1.719362,0.065089
263,Unknown Castle,0.118212,0.008285,1.719362,0.130178
264,Batty Zabella,0.117941,0.006026,1.719362,0.130178
265,The Inescapable Nightmare,0.117941,0.006026,1.719362,0.130178
266,The Blood Mage by Daniel da Silva,0.117772,0.012553,1.719362,0.035503
267,Covid 2069,0.117746,0.007281,1.719362,0.106509
268,Ear Training,0.117528,0.011800,1.719362,0.000000
269,NOAH,0.117523,0.002009,1.719362,0.130178
270,Violet Bricks,0.117406,0.004268,1.719362,0.106509
271,El Remedio de Aldorf,0.117328,0.003515,1.719362,0.106509
272,IF: Walls could answer,0.117324,0.005523,1.719362,0.088757
273,Office 5,0.117278,0.003013,1.719362,0.106509
274,A Porter Story,0.117269,0.005021,1.719362,0.088757
275,Sunfinity,0.117181,0.002009,1.719362,0.106509
276,Pirate Chest Chess,0.117057,0.005272,1.719362,0.065089
277,Spiral,0.117045,0.000502,1.719362,0.106509
278,49 Squares,0.117035,0.002762,1.719362,0.088757
279,The Liar Princess and the Blind Prince,0.117030,0.009038,0.949810,0.875740
280,屏幕有狼,0.117009,0.064273,1.505923,0.035503
281,Only Climber,0.116994,0.001004,1.719362,0.099053
282,Fishing,0.116983,0.006528,1.719362,0.035503
283,Four Seals,0.116897,0.005775,1.719362,0.035503
284,诡案:杀手的牢房,0.116869,0.005523,1.719362,0.035503
285,Buildy Stacky 2,0.116846,0.003264,1.719362,0.065089
286,Spongiorno: Schwammfred Moving Company,0.116842,0.005272,1.719362,0.035503
287,Homunculus Meat,0.116719,0.000000,1.719362,0.082840
288,Puffer Pop,0.116617,0.002762,1.719362,0.041420
289,Rummix,0.116589,0.000502,1.719362,0.065089
290,Why Me,0.116510,0.002009,1.719362,0.035503
291,万达兰特进化论,0.116444,0.001506,1.719362,0.031953
292,Amerzone -  探險家的記憶傳承,0.115969,0.017324,0.917798,0.863905
293,Idle: Multipliers,0.115797,0.120763,0.873471,0.065089
294,The Unseen Fears: Outlive Collector's Edition,0.114340,0.010294,1.505923,0.449704
295,Next Move,0.113253,0.000251,1.505923,0.449704
296,Super Words,0.112172,0.093648,1.168641,0.130178
297,Cypress Inheritance: The Beginning,0.110242,0.004268,0.499277,0.934911
298,Legend of Miro,0.109088,0.008787,0.912731,0.804734
299,Terrierble Logic,0.106122,0.021592,1.505923,0.195266
300,King Machine,0.106034,0.001255,1.505923,0.284024
301,Delearnia: Fractions of Hope,0.105974,0.011549,1.505923,0.248521
302,G Prime,0.105637,0.016319,1.505923,0.213018
303,Jigzo,0.104552,0.025358,1.505923,0.065089
304,Mnemocyne complex,0.104482,0.020587,1.505923,0.130178
305,Penguin's Love,0.104367,0.025609,1.505923,0.035503
306,Hauma - A Detective Noir Story - Prologue,0.104059,0.091388,1.071686,0.000000
307,Sudoku-9,0.103878,0.023349,1.505923,0.035503
308,Sudoku-X,0.103878,0.023349,1.505923,0.035503
309,Strategy game but with a penguin who has a sword,0.103700,0.005775,1.505923,0.195266
310,Gaslamp Cases 5 - The dreadful City,0.103595,0.004770,1.505923,0.195266
311,Purino Party,0.103547,0.103691,0.688303,0.319527
312,Cubic Figures,0.103186,0.015566,1.505923,0.106509
313,Cozy Jigsaw Puzzles,0.103042,0.012051,1.505923,0.130178
314,Water Heroes: A Game for Change,0.102972,0.012302,1.505923,0.124260
315,Poly Jigsaw: Dogs,0.102539,0.014813,1.505923,0.065089
316,Can You Escape: The Collection,0.102469,0.010796,1.505923,0.106509
317,Aegis Protocol,0.102424,0.002762,1.505923,0.153846
318,Just Find It 2,0.102374,0.004770,1.505923,0.142012
319,Lead To Gold,0.102238,0.009038,1.505923,0.106509
320,Square Norm,0.102218,0.014311,1.505923,0.035503
321,Perfect Diamond,0.102217,0.000251,1.505923,0.153846
322,Bepuzzled Jigsaw Puzzle: Nature,0.102084,0.007783,1.505923,0.106509
323,Classified: Death in the Alley,0.101958,0.011800,1.505923,0.051479
324,Moxie,0.101914,0.012302,1.505923,0.035503
325,Chronautical,0.101914,0.002260,1.505923,0.130178
326,Bepuzzled Jigsaw Puzzle: Animals 103 Puzzles,0.101885,0.006026,1.505923,0.106509
327,Knighty Night,0.101830,0.001255,1.505923,0.130178
328,Ivan,0.101771,0.000502,1.505923,0.130178
329,Maze of Memories,0.101655,0.003766,1.505923,0.106509
330,MIND,0.101633,0.006026,1.505923,0.088757
331,Long,0.101540,0.002511,1.505923,0.106509
332,3 Hit Blunders Bundle,0.101527,0.005021,1.505923,0.088757
333,Flipshot,0.101472,0.007030,1.505923,0.065089
334,BloXoR,0.101403,0.003766,1.505923,0.088757
335,暗雷星域,0.101316,0.005021,1.505923,0.071006
336,Lost,0.101246,0.002009,1.505923,0.088757
337,Castle of Terror,0.101225,0.001757,1.505923,0.088757
338,Sweetie Candy Maze: Orange,0.101155,0.004017,1.505923,0.065089
339,Battleships Combat: Evolved,0.101125,0.000502,1.505923,0.088757
340,Box Labyrinth,0.101120,0.006026,1.505923,0.035503
341,Kāla,0.101107,0.003515,1.505923,0.065089
342,Ocean of Vengeance,0.101093,0.005775,1.505923,0.035503
343,Trupki,0.101093,0.005775,1.505923,0.035503
344,梦境出口,0.101093,0.005775,1.505923,0.035503
345,Escape From Lighthouse,0.101087,0.000000,1.505923,0.088757
346,Puzzle Adventures,0.101066,0.005523,1.505923,0.035503
347,Quadcubes,0.101061,0.003013,1.505923,0.065089
348,Chop It Down,0.101040,0.005272,1.505923,0.035503
349,Bewitched Balls,0.101022,0.005272,1.505923,0.032544
350,Waiting for Your Food Delivery Simulator 2025,0.101014,0.005021,1.505923,0.035503
351,终极目标,0.101014,0.005021,1.505923,0.035503
352,Ruby's Realms,0.100911,0.001255,1.505923,0.065089
353,Platform Hell,0.100891,0.003766,1.505923,0.035503
354,Trolling Football,0.100891,0.003766,1.505923,0.035503
355,虚幻深渊 Dream Abyss,0.100891,0.003766,1.505923,0.035503
356,Space Memory: Mushrooms,0.100875,0.004519,1.505923,0.018225
357,翻转的梦 FlippedDream,0.100872,0.000753,1.505923,0.065089
358,Murder at Mystic High,0.100853,0.000502,1.505923,0.065089
359,Alien Cube,0.100777,0.002511,1.505923,0.035503
360,7 Wonders of the Ancient World,0.100736,0.094150,0.926587,0.165680
361,Voxel Printer,0.100734,0.002009,1.505923,0.035503
362,Lost my Collection of 100 Shells,0.100652,0.001004,1.505923,0.035503
363,My First PC Game,0.100652,0.001004,1.505923,0.035503
364,Sector clear: Hryaken destroy,0.100652,0.001004,1.505923,0.035503
365,MADiSON VR,0.099759,0.007532,0.780968,0.757396
366,Blockships,0.098967,0.077580,1.091216,0.165680
367,Pajama Sam's Sock Works,0.098481,0.091137,0.941619,0.124260
368,Super Bear: Hunt for the lost beer,0.096580,0.087873,0.944752,0.130178
369,Putt-Putt? Enters the Race,0.095521,0.081848,0.982947,0.165680
370,Morrok,0.095427,0.006528,0.951980,0.639053
371,The Bard's Tale IV: Director's Cut,0.095250,0.018579,0.786002,0.692308
372,Mystery Solitaire Grimm's tales 2,0.094574,0.058248,1.069036,0.343195
373,Pajama Sam's Lost & Found,0.093635,0.097414,0.727137,0.124260
374,Space Mutants,0.093232,0.066533,1.135702,0.000000
375,Putt-Putt? Goes to the Moon,0.092319,0.078835,0.958128,0.165680
376,Depixtion,0.091968,0.082099,0.896992,0.189349
377,Putt-Putt? Joins the Parade,0.091938,0.076575,0.976940,0.165680
378,ReignMaker,0.091896,0.019834,0.891555,0.607692
379,Total Reload,0.090741,0.005272,1.144549,0.449704
380,樱花裁决,0.089654,0.032137,0.919426,0.532544
381,Cooking Trip: Back on the road,0.088921,0.057745,0.973219,0.343195
382,Karen The Chicken,0.088234,0.055486,1.131980,0.088757
383,Figment 2: Creed Valley,0.087465,0.011549,0.943816,0.544379
384,SLEEP AWAKE,0.087228,0.010043,0.743981,0.639053
385,Strawhart,0.086449,0.020336,1.034518,0.449704
386,Ichima-san,0.086289,0.009792,1.047430,0.461538
387,喵喵大战死剩种,0.085399,0.063269,0.944716,0.248521
388,Heileen 3: New Horizons,0.085267,0.011047,0.900798,0.544379
389,Sweet Dreams Café,0.085219,0.047452,1.135702,0.106509
390,Trim For Your Dream,0.084983,0.003766,1.159765,0.343195
391,Tempopo,0.084839,0.006528,1.044082,0.449704
392,Clan monsters,0.084796,0.015315,1.202369,0.248521
393,蔬菜斗恶兔：解谜游戏 Veggie Quest: The Puzzle Game,0.084445,0.022345,0.992118,0.449704
394,Damaged In Transit,0.084365,0.001506,1.189721,0.295858
395,The Wild at Heart,0.084302,0.022847,0.954748,0.473373
396,Broke Signal Badlands: A World of Desert Adventure,0.083315,0.003013,1.135702,0.343195
397,超级素描罗伯特,0.083292,0.011549,1.189721,0.248521
398,The Book of Unwritten Tales 2,0.082838,0.021592,0.905176,0.491124
399,GOD'S GIFT,0.082210,0.007030,1.159765,0.284024
400,DYSTORIA,0.082206,0.009792,1.035982,0.414201
401,Beam,0.081624,0.034145,0.953762,0.396450
402,Tumblestone,0.081212,0.027868,0.890590,0.461538
403,Nelly Cootalot: The Fowl Fleet,0.080615,0.013558,0.954377,0.449704
404,沙雕之路,0.080580,0.039669,0.963265,0.343195
405,Grim Tales: The Vengeance Collector's Edition,0.080478,0.012804,0.954073,0.449704
406,The Summoning,0.080458,0.025107,1.159765,0.153846
407,Disney?Pixar Brave: The Video Game,0.080204,0.016068,0.939301,0.449704
408,盒裂变,0.080131,0.040924,1.046777,0.224852
409,Helheim Hassle,0.080128,0.023098,0.911014,0.449704
410,Summit of the Wolf,0.079902,0.018579,1.091216,0.295858
411,Quadroids,0.079785,0.006026,1.126481,0.284024
412,Veiled Edge,0.079697,0.006277,1.076367,0.343195
413,Moo Lander,0.079679,0.016570,0.997087,0.396450
414,ADAPTR,0.079600,0.008536,1.110863,0.295858
415,Bee-Man,0.079455,0.051469,1.041421,0.000000
416,Slide Hexagon,0.079433,0.024605,1.178561,0.000000
417,Mystery of the Ancients: Three Guardians Collector's Edition,0.079257,0.019332,1.168641,0.134911
418,灵织者,0.079219,0.004017,1.189721,0.159763
419,Weaving Tides,0.079176,0.010294,0.901954,0.473373
420,Brick Stack VR,0.079011,0.005523,1.202369,0.106509
421,Planaris 2+,0.078806,0.014311,1.168641,0.153846
422,Lair of the Clockwork God,0.078782,0.023349,0.935083,0.414201
423,Lonely Path,0.078695,0.008536,1.178561,0.153846
424,Replay - VHS is not dead,0.078658,0.015817,1.135702,0.213018
425,木夕镇的午夜轮回 Midnight cycle in Muxi Town,0.078614,0.016319,1.189721,0.035503
