排名,游戏名称,性价比得分,归一化时长,修正好评率,正向化价格
47,Tuna The Cat,0.332672,0.001172,6.332259,0.003512
48,America's Retribution Term 2,0.332671,0.000959,6.332259,0.008301
49,Feeble Light,0.332659,0.000959,6.332259,0.007024
50,The Great Jitters: Pudding Panic,0.332633,0.000853,6.332259,0.006705
51,Prison Simulator VR,0.332605,0.000426,6.332259,0.013410
52,SRX,0.332567,0.000320,6.332259,0.011814
53,骰子牛排的亡灵,0.332547,0.000533,6.332259,0.004789
54,DragonBlast VR,0.332519,0.000320,6.332259,0.006705
55,Soccer Kid,0.332519,0.000107,6.332259,0.011494
56,Evil Superhero Simulator,0.332479,0.000213,6.332259,0.004789
57,A Priest Walks Into a Graveyard,0.319583,0.369459,0.979701,0.009579
58,Clicker Astro Planet,0.306560,0.026215,5.511664,0.004789
59,Battle Siege Royale,0.304862,0.019075,5.511664,0.000000
60,Reformpunk重組叛客,0.304645,0.018116,5.511664,0.000000
61,Darkness Takeover,0.303604,0.013427,5.511664,0.000000
62,ikuzo,0.303209,0.011616,5.511664,0.000000
63,SnowBall FPS,0.303140,0.011296,5.511664,0.000000
64,Hammer of Pain,0.302747,0.008845,5.511664,0.014687
65,Blacksite Theta,0.302660,0.009058,5.511664,0.000000
66,Magnir Saga Part 1,0.302569,0.008632,5.511664,0.000000
67,Near Impact,0.302492,0.007779,5.511664,0.011494
68,Grand Escape,0.302343,0.007566,5.511664,0.000000
69,Duck's Despair,0.302291,0.006927,5.511664,0.009259
70,Unlimited Escape 2,0.302170,0.006500,5.511664,0.005747
71,Escape Lizards,0.302154,0.006287,5.511664,0.008940
72,Cell HD: emergence,0.301986,0.005861,5.511664,0.000000
73,Way of Redemption,0.301888,0.005009,5.511664,0.008940
74,Scarytales: All Hail King Mongo,0.301842,0.004902,5.511664,0.006322
75,Anthelion,0.301819,0.003623,5.511664,0.031928
76,Roman Rumble,0.301808,0.005009,5.511664,0.000000
77,Recession,0.301751,0.004582,5.511664,0.003512
78,Song of Nanzhao,0.301676,0.004369,5.511664,0.000000
79,Stained,0.301663,0.004156,5.511664,0.003512
80,The Electric Shocktopus,0.301659,0.003836,5.511664,0.010536
81,Heroes of Issachar,0.301632,0.003197,5.511664,0.021711
82,ShapeRockets,0.301627,0.004049,5.511664,0.001916
83,Desperate Times,0.301625,0.003836,5.511664,0.006705
84,Duckie Dash,0.301559,0.003303,5.511664,0.011494
85,Globe Rush,0.301542,0.003517,5.511664,0.004789
86,Bubonic: Outbreak,0.301517,0.003517,5.511664,0.001916
87,Space Jammers,0.301468,0.002664,5.511664,0.015964
88,Stacks On Stacks (On Stacks),0.301426,0.002558,5.511664,0.013729
89,SwingStar VR,0.301391,0.002558,5.511664,0.009898
90,Deep Dungeon: Gym,0.301386,0.002877,5.511664,0.001916
91,Gunnihilation,0.301384,0.002451,5.511664,0.011494
92,Flying Baron 1916,0.301375,0.002238,5.511664,0.015326
93,KRUNCH,0.301347,0.002771,5.511664,0.000000
94,红色威龙,0.301170,0.001598,5.511664,0.007024
95,Tales of Eden: Midgard,0.301135,0.000639,5.511664,0.024266
96,Metamancer,0.301080,0.000639,5.511664,0.018519
97,Friendship Club,0.301071,0.000853,5.511664,0.012771
98,Blind Memory,0.301066,0.001172,5.511664,0.005042
99,Giant Life,0.301062,0.000853,5.511664,0.011814
100,Stones of Harlath,0.301062,0.000853,5.511664,0.011814
101,First Customer,0.301039,0.001172,5.511664,0.001916
102,Duck Force,0.301037,0.000746,5.511664,0.011494
103,ArchMMO 2,0.300993,0.000639,5.511664,0.008940
104,Alpha Dog,0.300966,0.000746,5.511664,0.003512
105,Nachtmahr,0.300952,0.000000,5.511664,0.018519
106,Flawless Darkness,0.300938,0.000107,5.511664,0.014687
107,Ceggtcher VR,0.270402,0.018436,4.720969,0.001916
108,Soviet Souls,0.270074,0.016837,4.720969,0.003512
109,Pop'n'splat,0.269272,0.013001,4.720969,0.003512
110,Grave: VR Prologue,0.269110,0.011935,4.720969,0.010217
111,Shotgun Science,0.268423,0.008951,4.720969,0.000000
112,Paperbound,0.268329,0.007992,4.720969,0.011494
113,RGB,0.268191,0.007779,4.720969,0.000000
114,道之战,0.268065,0.007140,4.720969,0.000000
115,Valley of The Savage Run,0.267733,0.005435,4.720969,0.000000
116,Strike Squadron: Caracará,0.267689,0.005009,4.720969,0.004789
117,Metal Combat,0.267678,0.004795,4.720969,0.008301
118,TankYou!,0.267667,0.004795,4.720969,0.007024
119,Square Arena,0.267644,0.004689,4.720969,0.006705
120,Retrobooster,0.267623,0.004049,4.720969,0.018519
121,Running Gods,0.267603,0.004476,4.720969,0.006705
122,Toricky,0.267601,0.004049,4.720969,0.015964
123,Haunting Invitation,0.267589,0.004689,4.720969,0.000000
124,The Last,0.267589,0.004263,4.720969,0.009898
125,The Concourse,0.267582,0.004156,4.720969,0.011494
126,Miko Mole,0.267420,0.003517,4.720969,0.006705
127,StandPoint,0.267379,0.003090,4.720969,0.011494
128,Agent Versus,0.267352,0.003090,4.720969,0.008301
129,Peas Adventure,0.267340,0.003303,4.720969,0.001916
130,Gabbuchi,0.267328,0.002877,4.720969,0.010217
131,Valkyrius Prime,0.267305,0.002771,4.720969,0.009898
132,Orange Adventure,0.267303,0.002984,4.720969,0.004789
133,Wolf Souls,0.267241,0.002558,4.720969,0.007024
134,Heavy Metal Titans,0.267219,0.002664,4.720969,0.001916
135,The Puppeteer,0.267200,0.002344,4.720969,0.007024
136,Droppy Ball,0.267139,0.002238,4.720969,0.001916
137,Operation Dimera,0.267110,0.001918,4.720969,0.005747
138,Lakeside Has No Lake!!,0.267079,0.001918,4.720969,0.001916
139,Skystrider,0.267050,0.001385,4.720969,0.010536
140,Always Higher,0.267030,0.001492,4.720969,0.005747
141,The Malice Kingdom,0.267012,0.001492,4.720969,0.003512
142,Rap Attack!,0.266999,0.001172,4.720969,0.009259
143,Brothers in Hell,0.266998,0.001066,4.720969,0.011494
144,Beat Ninja,0.266975,0.000853,4.720969,0.013410
145,Pong Champion VR,0.266919,0.000639,4.720969,0.011494
146,Edge Guardian,0.266917,0.000746,4.720969,0.008940
147,King Story: Prologue,0.266899,0.000959,4.720969,0.001916
148,BowMage,0.266880,0.000426,4.720969,0.011494
149,Continuum,0.266873,0.000746,4.720969,0.003512
150,Pizza Mayhem,0.266871,0.000426,4.720969,0.010536
151,ShowdownVR,0.266813,0.000426,4.720969,0.003512
152,LIDAR Survival,0.266784,0.000213,4.720969,0.004789
153,Park assault,0.266722,0.000000,4.720969,0.001916
154,Slymes,0.251421,0.163470,3.265163,0.001916
155,Save the Furries,0.248931,0.281117,0.979507,0.008940
156,Around Us : Zombie Shooter,0.235715,0.025362,3.968330,0.007024
157,Super Lumberjack,0.234518,0.013960,3.968330,0.107280
158,Chipmunk's Adventures,0.233767,0.016091,3.968330,0.003512
159,One more gem,0.233380,0.013427,3.968330,0.019796
160,The Inconvenient Platformer,0.233193,0.013001,3.968330,0.007024
161,Sign Off,0.233140,0.013001,3.968330,0.000000
162,缘起,0.232998,0.012255,3.968330,0.000000
163,T.B.M ~The Blueppers Mayhem~,0.232918,0.011829,3.968330,0.000000
164,Ancient Knowledge,0.232435,0.008738,3.968330,0.011814
165,OnlySociety Midgard Imperial,0.232248,0.008205,3.968330,0.000000
166,Family Arcade,0.232018,0.006927,3.968330,0.000000
167,9Grids VR,0.231987,0.006607,3.968330,0.003512
168,Gunjitsu,0.231890,0.005968,3.968330,0.005747
169,SHUFFLE SHOWDOWN,0.231848,0.005968,3.968330,0.000000
170,Dashy Square VR,0.231818,0.005754,3.968330,0.001019
171,Chimpact 1 - Chuck's Adventure,0.231720,0.004902,3.968330,0.007982
172,Cotton Tale,0.231715,0.005009,3.968330,0.004789
173,Global Infection,0.231713,0.004902,3.968330,0.007024
174,Martians Vs Robots,0.231668,0.004795,3.968330,0.003512
175,AquaNimble,0.231655,0.004369,3.968330,0.011494
176,Spooky Heroes,0.231621,0.004369,3.968330,0.007024
177,Gemstone Keeper,0.231601,0.004156,3.968330,0.009259
178,Venture Forth,0.231600,0.004049,3.968330,0.011494
179,Crystal Control II,0.231544,0.003943,3.968330,0.006705
180,Base Raid,0.231529,0.003836,3.968330,0.007024
181,Gamehunt,0.231527,0.004049,3.968330,0.001916
182,Crate Punks,0.231493,0.003730,3.968330,0.004789
183,LOOP LOOP ROOM,0.231465,0.003410,3.968330,0.008301
184,Ghost Pursuit VR,0.231464,0.003517,3.968330,0.005747
185,Wingsuit: Gudvangen,0.231462,0.003303,3.968330,0.010217
186,Neural Tanks,0.231440,0.003623,3.968330,0.000000
187,Cavernus,0.231417,0.003410,3.968330,0.001916
188,Cross Death  VR,0.231313,0.002238,3.968330,0.014368
189,Kid Bubblegum,0.231302,0.002451,3.968330,0.008301
190,精分医生,0.231302,0.002451,3.968330,0.008301
191,怨禍,0.231300,0.002558,3.968330,0.005747
192,Guns of Midnight,0.231275,0.002451,3.968330,0.004789
193,Abatron,0.231267,0.001598,3.968330,0.021711
194,Limos' Lair,0.231266,0.002451,3.968330,0.003512
195,Outpost Delta,0.231262,0.001598,3.968330,0.021073
196,Rogues or Heroes,0.231254,0.002238,3.968330,0.006705
197,Games Advent Calendar - 25 Days - 25 Surprises,0.231240,0.001598,3.968330,0.018519
198,回卷球 Bandage Rewind,0.231207,0.001918,3.968330,0.007663
199,Dune Sea,0.231203,0.001705,3.968330,0.011814
200,Skeleton Dungeon,0.231200,0.002131,3.968330,0.001916
201,Third Eye Crime,0.231187,0.002131,3.968330,0.000000
202,Ghrian,0.231185,0.001918,3.968330,0.004789
203,骨魂,0.231179,0.001812,3.968330,0.006383
204,Pandora's Box,0.231176,0.001918,3.968330,0.003512
205,Rise,0.231176,0.001918,3.968330,0.003512
206,One Rotten Oath,0.231165,0.001598,3.968330,0.009259
207,The Locked Room,0.231162,0.001385,3.968330,0.013365
208,Epic Flail,0.231139,0.001598,3.968330,0.005747
209,Fly Wheel,0.231131,0.001492,3.968330,0.007024
210,WarFire,0.231117,0.000959,3.968330,0.016603
211,DOLJNIK,0.231069,0.001279,3.968330,0.003512
212,zTime (Danger Noodles!),0.231039,0.000959,3.968330,0.006705
213,Ortolan,0.231033,0.001066,3.968330,0.003512
214,life's a beach,0.231025,0.000959,3.968330,0.004789
215,Blind Blades,0.231024,0.000853,3.968330,0.007024
216,Animal Kostume,0.231015,0.001066,3.968330,0.000958
217,Typing Bullets,0.230980,0.000746,3.968330,0.003512
218,STRASHILKA,0.230969,0.000746,3.968330,0.001916
219,CYNOROID -GENTAGELSE-,0.230961,0.000533,3.968330,0.005747
220,Your Spaceport!,0.230954,0.000000,3.968330,0.016057
221,Gridfall,0.230918,0.000107,3.968330,0.009259
222,The Mortimer Files,0.230891,0.000107,3.968330,0.005747
223,The Grandmaster,0.226783,0.257140,0.853561,0.000000
224,Idle Portal Guardian,0.208039,0.061701,3.265163,0.004789
225,Elemental Adventure,0.197741,0.020887,3.265163,0.000000
226,Flux,0.195982,0.010976,3.265163,0.008940
227,Stick Ninja,0.195868,0.010656,3.265163,0.000000
228,Kenny 7,0.195760,0.010017,3.265163,0.000000
229,Metal Noise,0.195613,0.009058,3.265163,0.001916
230,Archive : Zero,0.195565,0.008845,3.265163,0.000000
231,Pythagorean Complex,0.195461,0.008205,3.265163,0.000000
232,Ashi,0.195420,0.007673,3.265163,0.007024
233,Molly Medusa: Queen of Spit,0.195416,0.006820,3.265163,0.024266
234,Project CarnEvil,0.195289,0.007140,3.265163,0.000000
235,DATH,0.195239,0.006500,3.265163,0.007982
236,Toto à la plage,0.195221,0.006714,3.265163,0.000000
237,LUXIS,0.195213,0.006394,3.265163,0.006705
238,SCRUB,0.195204,0.006607,3.265163,0.000000
239,PsycoCat,0.195048,0.005541,3.265163,0.001913
240,Quiz Pinball: The Quiz You Didn't Know You Needed,0.195019,0.005435,3.265163,0.000000
241,Emberdoom,0.194981,0.004689,3.265163,0.011494
242,B.C.E.,0.194928,0.004156,3.265163,0.015326
243,Third Eye,0.194926,0.004049,3.265163,0.017241
244,Task Force 9,0.194903,0.003517,3.265163,0.024266
245,JOLT: Super Robot Racer,0.194894,0.004476,3.265163,0.003512
246,The Tower: Last Stand,0.194888,0.004582,3.265163,0.000000
247,StarDrone: Sling Star (with VR mode),0.194884,0.004263,3.265163,0.007024
248,SpaceRoads,0.194868,0.004156,3.265163,0.007024
249,Blasted Fortress,0.194866,0.004156,3.265163,0.006705
250,SOS: SPECIAL OPERATIVE STORIES,0.194841,0.004156,3.265163,0.002874
251,Hover Havoc,0.194827,0.003943,3.265163,0.005747
252,Zombie Hunter: D-Day,0.194803,0.003517,3.265163,0.011494
253,Gooblins,0.194795,0.003730,3.265163,0.005747
254,Run The Gamut,0.194770,0.003730,3.265163,0.001916
255,Ultimate Speed Run,0.194753,0.003090,3.265163,0.013410
256,Growing Pains,0.194737,0.003303,3.265163,0.006705
257,TUTUTUTU - Tea party,0.194718,0.002664,3.265163,0.017241
258,Trap House,0.194707,0.002877,3.265163,0.011494
259,Saving Harmony,0.194705,0.003090,3.265163,0.006705
260,Super Hop 'N' Bop ULTRA,0.194652,0.002877,3.265163,0.003512
261,Baskhead,0.194610,0.002451,3.265163,0.006705
262,STSP: Super Titty Space Prison,0.194588,0.002344,3.265163,0.005747
263,Scenner,0.194558,0.002238,3.265163,0.003512
264,CubeZ,0.194536,0.002238,3.265163,0.000000
265,Reverence: The Ultimate Combat Experience,0.194516,0.001385,3.265163,0.015326
266,YYDS成神之路,0.194511,0.001918,3.265163,0.003512
267,Ensol,0.194503,0.001705,3.265163,0.007024
268,VRRCC,0.194494,0.001492,3.265163,0.010217
269,Songs of Skydale,0.194487,0.001598,3.265163,0.007024
270,CUBOY,0.194485,0.001705,3.265163,0.004310
271,Aylin: The Story of Tom,0.194469,0.001066,3.265163,0.015326
272,Boon Boon,0.194449,0.001598,3.265163,0.001079
273,Quarterback SNAP,0.194443,0.001066,3.265163,0.011814
274,Home Run Batter: vs Fairy Tales,0.194432,0.001279,3.265163,0.005747
275,XEYYEX,0.194432,0.001279,3.265163,0.005747
276,Pumpkin Dog Islands,0.194423,0.001385,3.265163,0.001916
277,Mission XAM,0.194417,0.001385,3.265163,0.000958
278,The Missing Few,0.194413,0.000853,3.265163,0.011814
279,妖姬猎人,0.194408,0.000959,3.265163,0.008940
280,Inbound UFO,0.194403,0.000959,3.265163,0.008301
281,Quash,0.194402,0.000746,3.265163,0.012452
282,Go! Go! Mister Chickums,0.194398,0.000959,3.265163,0.007471
283,The Escapist,0.194380,0.001172,3.265163,0.000000
284,Horde from Hell,0.194379,0.000853,3.265163,0.007024
285,Ketamina,0.194371,0.000959,3.265163,0.003512
286,Neon Parkour 2,0.194356,0.000853,3.265163,0.003512
287,SERPENT AT THE VERNISSAGE,0.194350,0.000746,3.265163,0.004981
288,Meaningless,0.194333,0.000533,3.265163,0.007024
289,Across The Void,0.194331,0.000746,3.265163,0.001916
290,Datura Time,0.194319,0.000320,3.265163,0.009352
291,NEKOPUGI,0.194315,0.000639,3.265163,0.001916
292,The Girl Who Kicked a Rabbit,0.194303,0.000000,3.265163,0.013410
293,Warbyte: Operation Falcon,0.194289,0.000000,3.265163,0.011494
294,Death Rabbit Arena,0.194273,0.000107,3.265163,0.007024
295,X-Plane 10 Global - 64 Bit,0.170092,0.050512,0.704440,1.000000
296,Trauma Squad,0.164930,0.036125,2.627958,0.000000
297,MachineGunner2 : Bullet Transcending,0.160226,0.013001,2.627958,0.000000
298,Galaxy in Peril,0.160014,0.011616,2.627958,0.001916
299,Tunnel Vision,0.159993,0.011296,2.627958,0.007024
300,Tactics: Bludgeons Blessing,0.159527,0.007460,2.627958,0.022350
301,The Sisters 2 - Road to Fame,0.159502,0.007140,2.627958,0.024904
302,Day of Destruction,0.159462,0.007353,2.627958,0.015964
303,SurvivalEXtreme,0.159433,0.005541,2.627958,0.040868
304,Mine Click,0.159351,0.007140,2.627958,0.003512
305,Sky Jac,0.159250,0.006287,2.627958,0.006705
306,NIGHTRAVEL,0.159168,0.005968,2.627958,0.000000
307,LethalCrisis リーサルクライシス,0.159166,0.004902,2.627958,0.021711
308,ikenie,0.159092,0.005222,2.627958,0.004789
309,Guardian war VR,0.159062,0.004689,2.627958,0.011494
310,ASTRO: The Beginning,0.159022,0.004369,2.627958,0.011814
311,The Planet of the Vicious Creatures,0.159006,0.004582,2.627958,0.004789
312,Spaceforce Homeworld,0.159005,0.004476,2.627958,0.007024
313,Thunder Gun: Revenge of the Mutants,0.158998,0.004476,2.627958,0.005747
314,指尖烟花,0.158995,0.004689,2.627958,0.000000
315,The book of commands : Lost Symbol,0.158977,0.004049,2.627958,0.011494
316,Tavern of Empire,0.158962,0.004369,2.627958,0.001916
317,Highway to the Moon,0.158934,0.004156,2.627958,0.001916
318,Just Move Fall Dungeon Endless Abyss,0.158926,0.003197,2.627958,0.019796
319,Jam's Adjustable Mirrors,0.158915,0.003730,2.627958,0.008301
320,Walpurgis Raid,0.158907,0.003730,2.627958,0.007024
321,Real Man Got 100 |  是男人上100层,0.158906,0.003943,2.627958,0.001916
322,Aircraft War,0.158885,0.003730,2.627958,0.003193
323,Triblaster,0.158878,0.003730,2.627958,0.001916
324,Destruct Blocks,0.158845,0.003410,2.627958,0.003512
325,爆火街头格斗,0.158845,0.003410,2.627958,0.003512
326,愤怒的小塔,0.158803,0.002984,2.627958,0.005747
327,BEARZERKERS,0.158798,0.002558,2.627958,0.013410
328,Little Savior / リトルセイバー,0.158796,0.002025,2.627958,0.022031
329,Adventure Of Thieves,0.158796,0.003090,2.627958,0.001916
330,Abyssmare,0.158793,0.002877,2.627958,0.006354
331,Tribocalypse VR,0.158782,0.002664,2.627958,0.008940
332,ACardShooter,0.158769,0.002344,2.627958,0.013091
333,Nebula,0.158755,0.002558,2.627958,0.006705
334,Tank Tread,0.158745,0.002238,2.627958,0.011494
335,GoVenture TYPING,0.158716,0.002025,2.627958,0.011175
336,Champions of Odin,0.158710,0.001705,2.627958,0.015964
337,Snow Light,0.158705,0.001918,2.627958,0.011494
338,Raid One : 1 vs 5 Online Boss Battle,0.158692,0.001812,2.627958,0.011494
339,?Shattered Lands (破碎之地),0.158691,0.001918,2.627958,0.009259
340,Dave-Man,0.158685,0.001918,2.627958,0.008301
341,失落的地下城 Lost Dungeon,0.158662,0.001918,2.627958,0.004511
342,守护未来 GUARD THE FUTURE,0.158655,0.001492,2.627958,0.011814
343,Super Rock Blasters!,0.158651,0.001812,2.627958,0.004789
344,Fall of Freya (Alpha 1),0.158650,0.000853,2.627958,0.021711
345,NMO - No More Operators,0.158627,0.001066,2.627958,0.015326
346,Green Field Silver Tree 绿野白银树,0.158624,0.001492,2.627958,0.007024
347,The World's Hardest Game 3D Nostalgia,0.158617,0.001598,2.627958,0.003512
348,Frank & the TimeTwister Machine,0.158614,0.001066,2.627958,0.013410
349,Sqwrk,0.158609,0.001598,2.627958,0.001916
350,From The Dark,0.158598,0.001279,2.627958,0.007024
351,DunkRatz,0.158591,0.001279,2.627958,0.005747
352,Wizard's Oblation,0.158582,0.000959,2.627958,0.010536
353,Noise Canceler,0.158580,0.001066,2.627958,0.008301
354,All Evil Night 2,0.158578,0.001279,2.627958,0.003512
355,Recordance,0.158578,0.001172,2.627958,0.005747
356,Beat Boxing,0.158571,0.000959,2.627958,0.008940
357,Super Web Kittens: Act I,0.158571,0.000746,2.627958,0.012768
358,Stick Mountain,0.158570,0.001279,2.627958,0.001916
359,Nothing Good Can Come Of This,0.158565,0.001066,2.627958,0.005747
360,Curves,0.158560,0.001066,2.627958,0.004789
361,Herald of the Depths,0.158557,0.001172,2.627958,0.001916
362,Starship Disco,0.158549,0.000639,2.627958,0.011494
363,Ehandcipation,0.158535,0.000639,2.627958,0.009259
364,homicide,0.158534,0.000959,2.627958,0.002554
365,Pegafuerte el terrible,0.158531,0.000959,2.627958,0.001916
366,Sharpshooter Plus,0.158527,0.000746,2.627958,0.005747
367,When The Road Darkens,0.158524,0.000320,2.627958,0.013410
368,Drone Racer,0.158523,0.000213,2.627958,0.015006
369,Car Car Crash Hands On Edition,0.158494,0.000426,2.627958,0.006705
370,Tales of Adventure 2,0.158483,0.000639,2.627958,0.000000
371,Sweepminer,0.158458,0.000213,2.627958,0.004789
372,Alien invasion,0.158455,0.000320,2.627958,0.001916
373,Retroid：卡带协议,0.158433,0.000000,2.627958,0.004789
374,Ensign-1,0.137600,0.053922,2.081453,0.003512
375,hack.88,0.136629,0.137255,1.110484,0.001916
376,Lost In The Shadows,0.134618,0.044650,2.081453,0.004789
377,Adam,0.131479,0.033035,2.081453,0.015326
378,They Watch,0.131345,0.032715,2.081453,0.007024
379,WW2 Zombie Range VR,0.129057,0.022379,2.081453,0.011814
380,The Garden,0.128387,0.019182,2.081453,0.001916
381,A-Men 2,0.127031,0.010656,2.081453,0.010856
382,Drunk Wizards,0.126964,0.010230,2.081453,0.009898
383,After The Suns,0.126669,0.008205,2.081453,0.007024
384,Wordcaster,0.126579,0.007779,2.081453,0.000000
385,Neo - The Rainbow Sorcerer,0.126551,0.007566,2.081453,0.000000
386,Night Crisis,0.126514,0.006820,2.081453,0.011175
387,MPaliens,0.126485,0.006927,2.081453,0.003512
388,Il Sole e la Luna,0.126471,0.006820,2.081453,0.003512
389,Meteor Crush VR,0.126464,0.006820,2.081453,0.001916
390,Purgatory: War of the Damned,0.126435,0.005968,2.081453,0.015326
391,Quadrium 2,0.126417,0.006074,2.081453,0.010536
392,Max Stern,0.126408,0.006181,2.081453,0.006705
393,Wasps!,0.126396,0.006074,2.081453,0.007024
394,The Unknown,0.126392,0.006181,2.081453,0.003512
395,Duckles: the Jigsaw Witch,0.126370,0.005861,2.081453,0.007024
396,PROJECT XINATRA,0.126345,0.005861,2.081453,0.001916
397,Super GunWorld 2,0.126310,0.005222,2.081453,0.009898
398,Lord Of Terror,0.126306,0.005541,2.081453,0.001916
399,Cosmic Cat,0.126219,0.004476,2.081453,0.009259
400,Platform Vault,0.126219,0.004582,2.081453,0.007024
401,The Caretaker - Dungeon Nightshift,0.126210,0.004369,2.081453,0.009898
402,VHSoverdose,0.126199,0.004476,2.081453,0.005747
403,Moribund,0.126184,0.004049,2.081453,0.011494
404,Galactic Command Echo Squad SE,0.126148,0.003623,2.081453,0.013410
405,ZomB,0.126146,0.003943,2.081453,0.007024
406,GeneBreak,0.126096,0.003730,2.081453,0.001916
407,The Sun at Night,0.126096,0.003517,2.081453,0.006705
408,Last Stitch Goodnight,0.126089,0.003197,2.081453,0.011494
409,Candy Thieves - Tale of Gnomes,0.126086,0.003517,2.081453,0.004789
410,ZOMBIAX EVIL,0.126086,0.003517,2.081453,0.004789
411,ADM 2(WHEN WORLDS COLLIDE),0.126085,0.003623,2.081453,0.001916
412,VRNinja,0.126077,0.003090,2.081453,0.011494
413,Cousin Catcher,0.126063,0.003303,2.081453,0.004789
414,Resident Fear 3 : Ascension,0.126063,0.003197,2.081453,0.007024
415,Tank Defense Division,0.126054,0.002877,2.081453,0.011494
416,Sheep Clicker Royale,0.126045,0.003197,2.081453,0.003512
417,ZorroMoro,0.126014,0.002984,2.081453,0.001916
418,Nevultra,0.126012,0.002664,2.081453,0.008301
419,Castra,0.126005,0.002664,2.081453,0.007024
420,Captain Hannon - The Belanzano,0.125999,0.001598,2.081453,0.022350
421,Monkey Math,0.125982,0.002558,2.081453,0.004789
422,Commando Dog,0.125980,0.002664,2.081453,0.001916
423,NOXIAM -miserable sinners-,0.125977,0.002131,2.081453,0.011814
424,Mondrian - Plastic Reality,0.125976,0.002025,2.081453,0.013410
425,魔法猫,0.125971,0.002344,2.081453,0.007024
426,Tank Battle Heroes: Esports War,0.125969,0.002558,2.081453,0.001916
427,The Adventures of Nerdstan,0.125956,0.002131,2.081453,0.008301
428,Fables of Talumos,0.125949,0.002238,2.081453,0.004789
429,Scooter Slayer,0.125949,0.002238,2.081453,0.004789
430,Boogie Bot,0.125942,0.002131,2.081453,0.005747
431,Extreme Volleyball Infernal League,0.125938,0.002025,2.081453,0.007024
432,Anticorps VR,0.125935,0.002238,2.081453,0.001916
433,Peanut,0.125925,0.001705,2.081453,0.010536
434,Smart Gecko,0.125920,0.001918,2.081453,0.005747
435,Nekurogahara: Psycho Ronins,0.125915,0.001066,2.081453,0.018519
436,SIZIF,0.125913,0.002025,2.081453,0.001916
437,Biscuitts 5,0.125906,0.000000,2.081453,0.029374
438,Halls of Watershot,0.125903,0.001172,2.081453,0.015326
439,Gravitura,0.125894,0.001598,2.081453,0.007024
440,Not So Heart,0.125894,0.001598,2.081453,0.007024
441,Smoots Pinball,0.125894,0.001598,2.081453,0.007024
442,Creature Menace: The Ultimate Nightmare,0.125885,0.001385,2.081453,0.009259
