排名,游戏名称,性价比得分,归一化时长,修正好评率,正向化价格
50,Around Us : Zombie Shooter,0.101360,0.026042,3.979532,0.032448
51,Sign Off,0.098416,0.013349,3.979532,0.000000
52,OnlySociety Midgard Imperial,0.097623,0.008425,3.979532,0.000000
53,Abatron,0.097402,0.001641,3.979532,0.100295
54,AquaNimble,0.097307,0.004486,3.979532,0.053097
55,Pillar of Salt,0.097201,0.001860,3.979532,0.076696
56,Base Raid,0.097140,0.003939,3.979532,0.032448
57,Ghost Pursuit VR,0.097081,0.003611,3.979532,0.026549
58,Neural Tanks,0.097030,0.003720,3.979532,0.000000
59,Kid Bubblegum,0.097016,0.002517,3.979532,0.038348
60,末日校园,0.097009,0.001422,3.979532,0.056047
61,One Rotten Oath,0.096953,0.001641,3.979532,0.042773
62,Carrom Slam!,0.096881,0.001094,3.979532,0.038348
63,Animal Kostume,0.096776,0.001094,3.979532,0.004425
64,Metania,0.092392,0.096181,0.932361,0.032448
65,Elemental Adventure,0.083297,0.021447,3.277486,0.000000
66,Rugby Union Team Manager 2017,0.082351,0.084364,0.544335,0.200590
67,Kenny 7,0.080917,0.010286,3.277486,0.000000
68,Task Force 9,0.080891,0.003611,3.277486,0.112094
69,First Day,0.080619,0.085677,0.518668,0.000000
70,SCRUB,0.080405,0.006784,3.277486,0.000000
71,Zombie Hunter: D-Day,0.080255,0.003611,3.277486,0.053097
72,战略三国,0.080129,0.004486,3.277486,0.000000
73,SOS: SPECIAL OPERATIVE STORIES,0.080128,0.004267,3.277486,0.013274
74,Gooblins,0.080126,0.003830,3.277486,0.026549
75,Warbyte: Operation Falcon,0.079949,0.000000,3.277486,0.053097
76,Inbound UFO,0.079927,0.000985,3.277486,0.038348
77,YYDS成神之路,0.079914,0.001970,3.277486,0.016224
78,Datura Time,0.079906,0.000328,3.277486,0.043201
79,Horde from Hell,0.079888,0.000875,3.277486,0.032448
80,Mission XAM,0.079843,0.001422,3.277486,0.004425
81,Death Rabbit Arena,0.079832,0.000109,3.277486,0.032448
82,ReflexShot,0.079808,0.000875,3.277486,0.008850
83,Jagged Alliance 1: Gold Edition,0.077719,0.079659,0.958412,0.053097
84,PlanetSide 2 - Test,0.069795,0.071999,0.855173,0.000000
85,ENYO Arcade,0.069719,0.072437,0.785306,0.000000
86,Tank Rectangle,0.069384,0.026152,2.641651,0.000000
87,SurvivalEXtreme,0.067324,0.005690,2.641651,0.188791
88,Lost In The Shadows,0.066780,0.045847,2.096857,0.022124
89,MachineGunner2 : Bullet Transcending,0.065745,0.013349,2.641651,0.000000
90,Little Savior / リトルセイバー,0.064975,0.002079,2.641651,0.101770
91,ASTRO: The Beginning,0.064594,0.004486,2.641651,0.054572
92,ACardShooter,0.064452,0.002407,2.641651,0.060472
93,Spaceforce Homeworld,0.064439,0.004596,2.641651,0.032448
94,Aircraft War,0.064281,0.003830,2.641651,0.014749
95,Triblaster,0.064265,0.003830,2.641651,0.008850
96,?Shattered Lands (破碎之地),0.064261,0.001970,2.641651,0.042773
97,Abyssmare,0.064258,0.002954,2.641651,0.029351
98,Watchstander: Surface Warfare Officer Training Simulator,0.064208,0.000547,2.641651,0.048673
99,NoPong,0.064125,0.000766,2.641651,0.035398
100,Recordance,0.064104,0.001204,2.641651,0.026549
101,Nothing Good Can Come Of This,0.064097,0.001094,2.641651,0.026549
102,Sharpshooter Plus,0.064075,0.000766,2.641651,0.026549
103,Pegafuerte el terrible,0.064028,0.000985,2.641651,0.008850
104,Chasing rabbits in snow,0.064026,0.000657,2.641651,0.016224
105,Adam,0.060513,0.033921,2.096857,0.070796
106,They Watch,0.059968,0.033592,2.096857,0.032448
107,Idle: Multipliers,0.052493,0.052632,0.857179,0.016224
108,Biscuitts 5,0.052057,0.000000,2.096857,0.135693
109,Purgatory: War of the Damned,0.051226,0.006128,2.096857,0.070796
110,Starship 43 - The Last Astronaut?VR,0.051198,0.000000,2.096857,0.100295
111,Snow Fortress 2,0.050938,0.000547,2.096857,0.085546
112,Neo - The Rainbow Sorcerer,0.050918,0.007769,2.096857,0.000000
113,Galactic Command Echo Squad SE,0.050812,0.003720,2.096857,0.061947
114,Moribund,0.050748,0.004158,2.096857,0.053097
115,Versus,0.050677,0.000219,2.096857,0.070796
116,Lord Of Terror,0.050623,0.005690,2.096857,0.008850
117,Primal Reign : The Age of New Kings,0.050557,0.000328,2.096857,0.061947
118,DinoGORE,0.050552,0.000219,2.096857,0.061947
119,Resident Fear 3 : Ascension,0.050464,0.003283,2.096857,0.032448
120,Nevultra,0.050461,0.002736,2.096857,0.038348
121,ZOMBIAX EVIL,0.050432,0.003611,2.096857,0.022124
122,Creature Menace: The Ultimate Nightmare,0.050401,0.001422,2.096857,0.042773
123,Runner Roy,0.050376,0.000766,2.096857,0.044248
124,Commando Dog,0.050300,0.002736,2.096857,0.008850
125,Tank Battle Heroes: Esports War,0.050291,0.002626,2.096857,0.008850
126,Beaver TD,0.050290,0.001641,2.096857,0.026549
127,Quarter Five,0.050258,0.000438,2.096857,0.032448
128,黄忠传,0.050251,0.001532,2.096857,0.020649
129,Zunius,0.050217,0.000875,2.096857,0.022124
130,VR 逃离恐龙岛,0.050208,0.000219,2.096857,0.026549
131,UWD - You Will Die!,0.050187,0.001204,2.096857,0.008850
132,Slayer,0.050180,0.001094,2.096857,0.008850
133,Backrooms: The Hunt,0.050178,0.000657,2.096857,0.016224
134,Cosmic Scramble,0.050178,0.000109,2.096857,0.022124
135,TileDynasty FPS Arena,0.050167,0.000875,2.096857,0.008850
136,逃离恶魔岛,0.050162,0.000328,2.096857,0.016224
137,GAIONIN WAR don't combine 【混ぜるな危険】,0.049156,0.037641,1.462476,0.026549
138,前锋区 Striker Zone：射击枪支游戏,0.046394,0.047926,0.630801,0.000000
139,Rugby Union Team Manager 2015,0.045992,0.046066,0.581573,0.112094
140,Gun and Girl,0.042812,0.016960,1.682122,0.004425
141,Operation Sniff,0.042485,0.040486,0.904857,0.011799
142,Close Combat - Gateway to Caen,0.042374,0.022760,0.690542,0.322566
143,Flying Carpets Over Shark Infested Waters,0.042179,0.015100,1.682122,0.008850
144,I Am Sakuya FPS: Lunarian Invasion,0.040758,0.039720,0.761701,0.061947
145,Counterspell,0.040569,0.007222,1.682122,0.054572
146,Zombiepede,0.040082,0.005909,1.682122,0.032448
147,Freelancers: Rogue Skies,0.040004,0.001751,1.682122,0.061947
148,Empty Space: The Creator,0.039944,0.000766,1.682122,0.061947
149,Blockships,0.039848,0.033811,1.078803,0.041298
150,Painted Peril,0.039695,0.000985,1.682122,0.044248
151,For The Wheat,0.039634,0.000000,1.682122,0.042773
152,Train Chase,0.039634,0.000000,1.682122,0.042773
153,C-War 2,0.039587,0.001313,1.682122,0.032448
154,Space Duke,0.039580,0.000657,1.682122,0.035398
155,Fishing,0.039561,0.002845,1.682122,0.008850
156,Weather Dominance,0.039532,0.000219,1.682122,0.032448
157,Bikerz,0.039506,0.001313,1.682122,0.022124
158,D.A.M.A.G.E,0.039488,0.001970,1.682122,0.008850
159,Gunship Recon,0.039488,0.001970,1.682122,0.008850
160,Vermin Hunter,0.039487,0.000985,1.682122,0.022124
161,Simple Fear,0.039486,0.001532,1.682122,0.016224
162,Web Spice Purple World,0.039479,0.001422,1.682122,0.016224
163,AWSS,0.039473,0.001751,1.682122,0.008850
164,NextNight,0.039414,0.000766,1.682122,0.008850
165,Insectipede,0.039408,0.000657,1.682122,0.008850
166,Battle Line the Rise of War,0.039394,0.000328,1.682122,0.008850
167,幸运草的约定,0.039008,0.032936,0.955966,0.115044
168,SUSPECTO,0.038378,0.018602,1.462476,0.038348
169,GET EVEN,0.037699,0.007222,0.764349,0.321534
170,Groundskeeper 2,0.037275,0.016085,1.462476,0.032448
171,Flashpoint Campaigns: Red Storm Player's Edition,0.037064,0.019696,0.886079,0.247788
172,KARMx,0.036851,0.015428,1.462476,0.000000
173,Space Mutants,0.036765,0.028997,1.118324,0.000000
174,Super Red-Hot Hero,0.036035,0.003173,1.462476,0.117994
175,Next Move,0.035618,0.000109,1.462476,0.112094
176,爱丽娅的明日盛典! Flowering Sky,0.035441,0.027246,0.988960,0.115044
177,Shadow Ops: Red Mercury,0.035134,0.033264,0.777986,0.041298
178,The Isolated Town,0.034991,0.006784,1.462476,0.061947
179,Sinister Outbreak,0.034740,0.007769,1.462476,0.032448
180,Ashen Destiny,0.034360,0.000219,1.462476,0.067242
181,Tyrannical Chickens,0.034217,0.005909,1.462476,0.008850
182,Nebulas Lasso,0.034210,0.002298,1.462476,0.053097
183,drifter : wanderlust,0.034167,0.003501,1.462476,0.042773
184,Strategy game but with a penguin who has a sword,0.034155,0.002517,1.462476,0.048673
185,Roboden,0.034008,0.002517,1.462476,0.038348
186,Roots Need Control 3.0,0.033986,0.004158,1.462476,0.016224
187,No Sweet Looks,0.033908,0.003173,1.462476,0.022124
188,Card RPG Orphan,0.033864,0.000219,1.462476,0.038348
189,Rogue Cave,0.033861,0.000109,1.462476,0.038348
190,Knighty Night,0.033808,0.000547,1.462476,0.032448
191,暗雷星域,0.033786,0.002188,1.462476,0.017699
192,无目的地,0.033783,0.001204,1.462476,0.026549
193,Charge!,0.033771,0.000985,1.462476,0.026549
194,Break them all,0.033768,0.002079,1.462476,0.016224
195,Last Contingency,0.033763,0.002407,1.462476,0.008850
196,Gun to the Zone,0.033760,0.001422,1.462476,0.022124
197,混沌扳机(ChaosTrigger),0.033753,0.001313,1.462476,0.022124
198,Hero of the Golden Talisman (C64/CPC),0.033750,0.000547,1.462476,0.026549
199,Save The Flag,0.033744,0.002188,1.462476,0.008850
200,Ramen,0.033733,0.000109,1.462476,0.026549
201,Dark Knight,0.033728,0.000875,1.462476,0.022124
202,Wine Hunt: Aim Fidelity,0.033728,0.000875,1.462476,0.022124
203,Survivor's End,0.033723,0.000766,1.462476,0.022124
204,Tank And Roll,0.033719,0.001860,1.462476,0.008850
205,Vikings Hnefatafl: Kings of the Dark Age,0.033701,0.001094,1.462476,0.016224
206,Battleships Combat: Evolved,0.033701,0.000219,1.462476,0.022124
207,神经联结(Neural Nexus),0.033695,0.001532,1.462476,0.008850
208,Re-Bounder,0.033694,0.000000,1.462476,0.022124
209,Legion of Scorn,0.033688,0.001422,1.462476,0.008850
210,Karen The Chicken,0.033681,0.024182,1.120646,0.022124
211,Ruby's Realms,0.033674,0.000547,1.462476,0.016224
212,Voxel Printer,0.033657,0.000875,1.462476,0.008850
213,Ponk's Jam: The Tulip Thief,0.033655,0.000000,1.462476,0.016224
214,Sky Fury,0.033652,0.000766,1.462476,0.008850
215,HowlKraul,0.033136,0.023088,1.132136,0.000000
216,Heart of Crown PC,0.031812,0.025823,0.807109,0.117994
217,BouleMan,0.031757,0.021665,1.102772,0.022124
218,Worldwide Sports Fishing,0.031756,0.026042,0.912956,0.061947
219,True Backrooms,0.031554,0.031513,0.609679,0.016224
220,Romance of the Three Kingdoms V with Power Up Kit,0.031320,0.025933,0.816214,0.100295
221,Romance of the Three Kingdoms II,0.031262,0.026261,0.872258,0.061947
222,Peraglees - The Ooloufian Resistance,0.030826,0.020133,1.099697,0.026549
223,Armored Brigade,0.030049,0.018383,0.882409,0.153982
224,Making History: The Great War,0.029454,0.020024,0.760062,0.159292
225,Celaria,0.029416,0.023088,0.914999,0.048673
226,Agarest: Generations of War 2,0.029276,0.026808,0.592284,0.100295
227,Operation: New Earth,0.028778,0.028450,0.605795,0.000000
228,Clan monsters,0.027904,0.006675,1.184990,0.061947
229,Romance of the Three Kingdoms,0.027713,0.022650,0.815621,0.061947
230,Dark Legions,0.027310,0.008425,1.163227,0.038348
231,A Duel Hand Disaster: Trackher,0.027064,0.004815,1.173429,0.054572
232,Cell Wars,0.026999,0.005033,1.184990,0.032448
233,你的猫,0.026979,0.013896,1.079282,0.008850
234,Horizon Shift '81,0.026878,0.001204,1.184990,0.051622
235,Dig 4 Destruction,0.026804,0.018930,0.910133,0.058997
236,Radix Chronicle,0.026630,0.003283,1.084087,0.112094
237,Etherlords II,0.026612,0.020899,0.859552,0.030973
238,Mind Control: Bloody Renaissance,0.026587,0.009082,1.095685,0.071239
239,NOBUNAGA'S AMBITION: Bushou Fuunroku,0.026567,0.018273,0.842612,0.100295
240,Tabletop Fantasy War,0.026562,0.000109,1.173429,0.053097
241,Palladium,0.026549,0.003501,1.154159,0.061947
242,Chess Evolved Online,0.026542,0.019586,0.914166,0.000000
243,?? Foreign Frugglers,0.026299,0.002079,1.173429,0.032448
244,AlCHeMoS,0.026054,0.000766,1.146045,0.060472
245,Québec Mortis,0.025964,0.003720,1.138743,0.053097
246,绝地反击-The Fight Of Escaper,0.025848,0.021556,0.703410,0.082596
247,Submarine Terror,0.025806,0.001313,1.146045,0.048673
248,Friday Night Bullet Arena,0.025777,0.003611,1.132136,0.053097
249,Ondine: Prototype,0.025608,0.009191,1.099697,0.000000
250,Dextram,0.025579,0.000766,1.146045,0.038348
251,Black Legend,0.025437,0.020681,0.656733,0.103245
252,Boaty Tanks,0.025296,0.001204,1.138743,0.030973
253,Captain Kaon,0.025254,0.004158,1.118324,0.041298
254,Pathogenesis: Overcome,0.025222,0.009848,0.806008,0.159292
255,|][-@I7 in vitro #デッド?インヴィトロ,0.025177,0.001751,1.138743,0.016224
256,Lil Tanks,0.025056,0.003830,1.118324,0.032448
257,DYSTORIA,0.024982,0.004267,1.025956,0.103245
258,深入龙巢,0.024933,0.004815,1.104679,0.036873
259,Hostile Takeover,0.024900,0.001970,1.086243,0.070796
260,BossHunter VR,0.024866,0.000000,1.099697,0.061740
261,坦克大战,0.024861,0.025167,0.497879,0.000000
262,JETBOY,0.024849,0.000766,1.118324,0.038348
263,Graviteam Tactics: Operation Star,0.024748,0.012474,0.829007,0.129794
264,Deathsmiles,0.024747,0.007550,0.965293,0.112094
265,X-Force Under Attack,0.024728,0.001860,1.110994,0.038348
266,Moekuri: Adorable + Tactical SRPG,0.024727,0.015210,0.880378,0.081121
267,A.I.M.2 Clan Wars,0.024695,0.018820,0.838569,0.022124
268,Biomech Hell,0.024664,0.001422,1.106725,0.042773
269,Gundroid,0.024662,0.009629,1.010497,0.069322
270,C.A.R.L.,0.024660,0.004158,1.062032,0.073746
271,Star General,0.024594,0.010833,1.021202,0.038348
272,Alien Protection,0.024519,0.000766,1.118324,0.006814
273,Blackout Memphis,0.024478,0.002079,1.079766,0.061947
274,Firefight,0.024476,0.012693,0.861557,0.112094
275,The Sickle Family,0.024334,0.001860,1.099697,0.032448
276,Disney G-Force,0.024283,0.006675,0.954926,0.112094
277,Killing Floor - Toy Master,0.024271,0.013459,0.973232,0.000000
278,Time Rifters,0.024242,0.015975,0.878605,0.053097
279,Has-Been Heroes,0.024215,0.015428,0.804488,0.100295
280,Super Grav,0.024200,0.002845,1.087098,0.038348
281,孤岛笔记,0.024194,0.016304,0.835134,0.073599
282,Emme Saves the Galaxy,0.024124,0.001204,1.102772,0.005531
283,Cozy Factory,0.024119,0.000547,1.099697,0.022124
284,Sunday League Manager: Horse and Spoon,0.024042,0.002298,1.087098,0.032448
285,Cascadia,0.024011,0.005252,0.994303,0.094381
286,Blind Bullet,0.023885,0.007331,1.054305,0.000000
287,Bullet Sorrow VR,0.023819,0.009520,0.843086,0.129794
288,Rogue Islands,0.023810,0.020352,0.733249,0.000000
289,Romance of the Three Kingdoms III,0.023802,0.020462,0.543286,0.100295
290,Descent,0.023768,0.002298,0.966481,0.112094
291,Rogue Stache,0.023761,0.003501,1.079766,0.008850
292,Super Space Club,0.023761,0.003611,1.011508,0.085546
293,KAGIDOKO : A Deep Learning Horror Game,0.023756,0.003283,1.074996,0.026549
294,Steel Armor: Blaze of War,0.023691,0.009301,0.840507,0.129794
295,2分16秒,0.023636,0.011270,0.988866,0.000000
296,Blood: Refreshed Supply?,0.023633,0.011052,0.677230,0.159292
297,Bearnard,0.023617,0.003064,0.998547,0.091445
298,Romance of the Three Kingdoms IV with Power Up Kit,0.023577,0.018492,0.643569,0.100295
299,Knights Within,0.023568,0.004158,0.972659,0.100295
300,Cosmic Carnage,0.023557,0.006565,1.041338,0.029204
301,Keyboard Quest,0.023541,0.007988,1.033403,0.000000
302,Graveyard Shift,0.023531,0.015319,0.892495,0.016224
303,Timemelters,0.023497,0.004596,0.940222,0.112094
304,Monsters' Den: Godfall,0.023484,0.013787,0.847401,0.085546
305,Descent 2,0.023396,0.002626,0.948712,0.112094
306,SolForge Fusion,0.023344,0.019039,0.762900,0.000000
307,PROTOCOL 11 - Episode 1,0.023338,0.002626,1.033088,0.061947
308,Interstellar Sentinel,0.023321,0.001204,1.026247,0.070796
309,Marauder,0.023300,0.018273,0.735995,0.061947
310,守个蛋,0.023285,0.006894,1.033088,0.016224
311,NOBUNAGA'S AMBITION: Zenkokuban,0.023268,0.019258,0.690286,0.061947
312,Santa's Monster Shootout,0.023168,0.014444,0.901663,0.000000
313,Kreed: Battle for Savitar,0.023123,0.003392,1.043227,0.038348
314,Battlezone Gold Edition,0.023104,0.004377,0.799659,0.151917
315,Chicken Invaders 4,0.023103,0.009848,0.975467,0.038348
316,Blood Rush,0.023090,0.003611,0.988993,0.082596
317,Star Vikings Forever,0.023073,0.005362,1.016208,0.051622
318,Rusty's Day Off: Episode One - Janitor on Duty,0.023026,0.002188,0.988743,0.085546
319,Hitler Waifu,0.022971,0.012146,0.943656,0.008850
320,Godzilla Voxel Wars,0.022925,0.005033,0.966738,0.085546
321,Telenet Shooting Collection Launcher,0.022902,0.012146,0.941660,0.000000
322,MiniLAW: Ministry of Law,0.022826,0.014444,0.839972,0.061947
323,PULSOR,0.022794,0.001532,1.051657,0.008850
324,Exodemon,0.022786,0.001751,1.013122,0.063422
325,Hell,0.022711,0.011599,0.590710,0.159292
326,Ukrainian Warfare: Gostomel Heroes,0.022709,0.008754,0.913694,0.085546
327,亚祖荒漠,0.022701,0.002407,0.974497,0.085546
328,超战星空,0.022675,0.001970,0.994092,0.073746
329,Giant Bear Rampage! ????,0.022661,0.001204,1.038286,0.032448
330,It Stares Back,0.022653,0.008754,0.957796,0.054572
331,Among Ashes / 灰烬之中,0.022638,0.004596,0.958402,0.085546
332,Hovercrafts x Nihilism,0.022613,0.001422,1.033088,0.036726
333,Power Brain Trainer,0.022572,0.005143,0.988510,0.060472
334,Blind Fishes,0.022563,0.000657,1.043227,0.016224
335,Antinarkomania,0.022532,0.015100,0.854828,0.000000
336,Operation Valor,0.022505,0.008644,0.973232,0.032448
337,Project Teddy,0.022384,0.008535,0.980825,0.000000
338,BellyBots,0.022374,0.014991,0.850452,0.000000
339,Ma3,0.022326,0.003830,0.986756,0.061947
340,Demonizer,0.022290,0.003611,0.988510,0.060472
341,Blacklist Brigade,0.022276,0.005471,0.972016,0.061947
342,Bastard Bonds,0.022229,0.011708,0.884310,0.057522
343,sphereFACE,0.022203,0.006346,0.988866,0.032448
344,Tachyonest: Rewrite,0.022188,0.021118,0.578378,0.000000
345,Project Wasteland: The Mythiclands,0.022185,0.012146,0.910994,0.000000
346,Cloudbase Prime,0.022164,0.004267,0.987602,0.053097
347,Mother Ghoul - The Curse of Unborns,0.022147,0.000875,1.026733,0.017699
348,Guardian of Altai,0.022123,0.007222,0.987039,0.000000
349,Liberation,0.022123,0.000766,0.945187,0.091445
350,Glitch Arena,0.022081,0.006565,0.992604,0.000000
351,Trigger Time,0.022079,0.013240,0.882062,0.000000
352,The Art of Fight | 4vs4 Fast-Paced FPS,0.022073,0.019149,0.682156,0.000000
353,Baston,0.022041,0.003283,1.016208,0.008850
354,Skull Ball Heroes,0.022040,0.015757,0.811622,0.000000
355,Ritual: Spellcasting RPG,0.022028,0.002954,0.988743,0.054572
356,SOS Survival,0.022027,0.015975,0.750994,0.061947
357,Instant Anastasia,0.022018,0.001422,1.009311,0.038348
358,Realms of the Haunting,0.021984,0.009410,0.946800,0.022124
359,Ninja Stealth,0.021961,0.017289,0.754522,0.004425
360,Dogfight Elite,0.021951,0.019258,0.669061,0.000000
361,Flying Pengy,0.021931,0.009191,0.952432,0.008850
362,Mittelland AD,0.021921,0.002517,0.998397,0.042478
363,Qvadriga,0.021899,0.005252,0.862113,0.112094
364,月球坠落时 Moon Fall,0.021856,0.013131,0.873586,0.009292
365,Bandit Point,0.021827,0.001532,0.986756,0.054572
366,Doomies (Damikira),0.021827,0.005690,0.987602,0.019174
367,Dungeon Rats,0.021825,0.015210,0.786290,0.048673
368,BTD:BTD,0.021818,0.003611,0.960152,0.067847
369,武均天下,0.021802,0.006018,0.987374,0.000000
370,Swapshot,0.021797,0.000657,1.016802,0.005900
371,Screencheat,0.021785,0.005580,0.913830,0.085546
372,HIVE: Altenum Wars,0.021758,0.006894,0.936243,0.061947
373,ASTROSMASH,0.021731,0.000438,0.940646,0.085546
374,Zombie Estate 2,0.021706,0.005909,0.974826,0.030973
375,龙魂：学院奇闻,0.021673,0.011380,0.872065,0.053097
376,Air Twister,0.021587,0.002079,0.952396,0.072271
377,QP Shooting - Dangerous!!,0.021571,0.006565,0.948049,0.048673
378,#Funtime,0.021569,0.001641,0.950994,0.073746
379,Wanna Survive-活尸战棋,0.021567,0.006784,0.931672,0.060472
380,Rogue Trooper Redux,0.021547,0.004486,0.778404,0.135693
381,IACTURA,0.021535,0.004049,0.992495,0.008850
382,Kamikaze Strike: FPV Drone,0.021535,0.000657,0.992689,0.038348
383,Hypnorain,0.021492,0.004049,0.980929,0.032448
384,EverStopped,0.021485,0.005690,0.967382,0.032448
385,Dagger Directive,0.021463,0.005362,0.856409,0.106195
386,Soba's Gunpaw,0.021460,0.004924,0.978922,0.022124
387,#KILLALLZOMBIES,0.021447,0.013678,0.804488,0.054572
388,The Pulse of Evil,0.021421,0.006894,0.963504,0.000000
389,Switch 'N' Shoot - 一键异形终结者,0.021417,0.003939,0.982367,0.026549
390,金砂梦咒,0.021417,0.004596,0.984990,0.000000
391,Monsters' Den: Book of Dread,0.021416,0.006894,0.952106,0.032448
392,Airline Tycoon Deluxe,0.021366,0.011052,0.846069,0.066372
393,Ghost Maze,0.021337,0.000875,0.992495,0.026549
394,Motorcycle Ride: Infinity,0.021319,0.000875,0.984102,0.038348
395,Cowbots and Aliens,0.021310,0.002079,0.858683,0.112094
396,WTF AM I PLAYING?!,0.021255,0.001422,0.988960,0.024823
397,Hellsinker.,0.021220,0.007769,0.902837,0.061947
398,Cavity Busters,0.021201,0.003830,0.980866,0.011062
399,Rivais Em Batalha,0.021183,0.014444,0.809065,0.004425
400,Fast and Low,0.021180,0.005580,0.825083,0.112094
401,Overdriven Reloaded,0.021142,0.003830,0.956814,0.047198
402,Eldritch Hunter,0.021119,0.004267,0.965135,0.032448
403,Disney?Pixar Cars Toon: Mater's Tall Tales,0.021085,0.004705,0.829842,0.112094
404,B-B0 The Delivery Bot,0.021080,0.010176,0.902496,0.000000
405,Bung Ball,0.021072,0.001970,0.986713,0.000000
406,RefleX,0.021066,0.003283,0.955825,0.048673
407,NIGHTSTAR,0.021061,0.000875,0.960388,0.053097
408,Tamarin,0.021059,0.003064,0.649566,0.160767
409,Catharage,0.021042,0.008863,0.878979,0.061947
410,Bonfire,0.021027,0.003283,0.888788,0.091445
411,Twisted Arrow,0.020991,0.001641,0.927782,0.073746
412,REVOLVER360 RE:ACTOR,0.020988,0.004377,0.940629,0.053097
413,加纳战刃,0.020983,0.003064,0.971453,0.025959
414,Symphony of Souls,0.020974,0.004486,0.969008,0.000000
415,Multiplayer Military,0.020947,0.000438,0.984990,0.008850
416,丧灵激汤,0.020947,0.002407,0.936179,0.064897
417,UFO: Aftershock,0.020940,0.014772,0.778068,0.026549
418,VR Shooter Guns,0.020930,0.006018,0.950994,0.016224
419,Crookz - The Big Heist,0.020920,0.008316,0.866095,0.072271
420,Chicken Tricks,0.020891,0.003720,0.971193,0.000000
421,Sky Sanctuary,0.020838,0.003939,0.962564,0.022124
422,KNIGHTS,0.020831,0.006565,0.944014,0.004425
423,神威,0.020820,0.004049,0.941308,0.048673
424,Calcium Contract,0.020783,0.002517,0.933200,0.061947
425,Hope is Gone,0.020761,0.002188,0.966834,0.026549
426,Cold Vengeance,0.020750,0.004158,0.921892,0.061947
427,Minigame Game,0.020748,0.003064,0.969678,0.000000
428,PositronX,0.020741,0.003939,0.779260,0.125354
429,C.H.A.S.E.D.,0.020707,0.010723,0.873567,0.016224
430,Hundred Doors,0.020691,0.002517,0.959162,0.032448
431,Devinica,0.020684,0.010067,0.888073,0.000000
432,Final Fleet,0.020678,0.001860,0.919054,0.070796
433,Deep Line,0.020673,0.008754,0.908023,0.010619
434,Chronicles of Vipers,0.020671,0.005799,0.946108,0.000000
